trunk,trunk,trunk,trunk,trunk,trunk,trunk,trunk,trunk,trunk,trunk,trunk,trunk,trunk,trunk,upperarm,upperarm,upperarm,upperarm,upperarm,upperarm,upperarm,upperarm,upperarm,upperarm,upperarm,upperarm,upperarm,upperarm,upperarm,upperarm,upperarm,upperarm,upperarm,upperarm,lower arm,lower arm,lower arm,lower arm,lower arm,lower arm,lower arm,lower arm,lower arm,lower arm,knee,knee,knee,knee,knee,knee,knee,knee,knee,knee,leg_support,leg_support,leg_support,leg_support,leg_support
flexion,flexion,flexion,flexion,flexion,bending,bending,bending,bending,bending,twisting,twisting,twisting,twisting,twisting,left_flexion,left_flexion,left_flexion,left_flexion,left_flexion,right_flexion,right_flexion,right_flexion,right_flexion,right_flexion,left_abduction,left_abduction,left_abduction,left_abduction,left_abduction,right_abduction,right_abduction,right_abduction,right_abduction,right_abduction,left_flexion,left_flexion,left_flexion,left_flexion,left_flexion,right_flexion,right_flexion,right_flexion,right_flexion,right_flexion,left_flexion,left_flexion,left_flexion,left_flexion,left_flexion,right_flexion,right_flexion,right_flexion,right_flexion,right_flexion,ratio,ratio,ratio,ratio,ratio
start_frame,end_frame,angle,duration,stop_sign,start_frame,end_frame,angle,duration,stop_sign,start_frame,end_frame,angle,duration,stop_sign,start_frame,end_frame,angle,duration,stop_sign,start_frame,end_frame,angle,duration,stop_sign,start_frame,end_frame,angle,duration,stop_sign,start_frame,end_frame,angle,duration,stop_sign,start_frame,end_frame,angle,duration,stop_sign,start_frame,end_frame,angle,duration,stop_sign,start_frame,end_frame,angle,duration,stop_sign,start_frame,end_frame,angle,duration,stop_sign,start_frame,end_frame,angle,duration,stop_sign
495,687,31.803076866057726,6.433333333333334,sd1.8,,,,,,,,,,,91,234,23.576888136915873,4.8,sd_inf,66.0,234.0,25.276940350884082,5.633333333333334,sd2.8,,,,,,,,,,,,,,,,,,,,,374,510,147.40018496064724,4.566666666666666,sd1.9,532.0,683.0,145.25045847459307,5.066666666666666,sd1.5,104,234,0.4202446622476834,4.366666666666666,sd_inf
710,908,41.44832558808249,6.633333333333334,sd2.3,,,,,,,,,,,537,669,23.612550525660243,4.433333333333334,sd_inf,683.0,933.0,28.13838042057043,8.366666666666667,sd_inf,,,,,,,,,,,,,,,,,,,,,537,669,125.00208540698345,4.433333333333334,sd2.0,1425.0,1698.0,135.88643182519067,9.133333333333333,EndOfFile,382,507,0.40661851239648583,4.2,sd5.9
1010,1277,35.28652072241483,8.933333333333334,sd2.2,,,,,,,,,,,1282,1478,36.489517156979595,6.566666666666666,sd_inf,1420.0,1698.0,40.931109071968656,9.3,EndOfFile,,,,,,,,,,,,,,,,,,,,,711,932,108.67609702386704,7.4,sd2.4,,,,,,552,673,0.443406128227905,4.066666666666666,sd2.2
1343,1698,40.90947012139414,11.866666666666667,EndOfFile,,,,,,,,,,,1513,1698,71.8524350690695,6.2,EndOfFile,,,,,,,,,,,,,,,,,,,,,,,,,,1467,1698,95.63632952130605,7.733333333333333,EndOfFile,,,,,,1435,1598,0.42668964364664935,5.466666666666667,sd_inf
