frame,Neck,Trunk,Leg,UpperArm,LowerArm,Wrist,A,B,C,Final
2452,2,3,1,1,2,1,4,1,3,3
2453,2,3,1,1,1,1,4,1,3,3
2454,2,3,1,1,2,1,4,1,3,3
2455,2,3,1,1,2,1,4,1,3,3
2456,2,3,1,1,2,1,4,1,3,3
2457,2,3,2,1,2,1,5,1,4,4
2458,2,3,2,1,2,1,5,1,4,4
2459,2,3,4,1,2,1,7,1,7,7
2460,2,3,4,1,2,1,7,1,7,7
2461,2,3,4,1,2,2,7,2,7,7
2462,2,3,4,1,2,2,7,2,7,7
2463,2,3,4,1,2,2,7,2,7,7
2464,2,3,3,1,2,2,6,2,6,6
2465,2,3,3,1,2,2,6,2,6,6
2466,2,3,3,1,2,2,6,2,6,6
2467,2,3,2,2,2,2,5,3,4,4
2468,2,3,1,2,2,2,4,3,4,4
2469,2,3,1,2,2,2,4,3,4,4
2470,2,3,2,2,2,2,5,3,4,4
2471,2,3,2,2,2,2,5,3,4,4
2472,2,3,2,2,2,2,5,3,4,4
2473,2,3,2,2,2,2,5,3,4,4
2474,1,3,2,2,2,2,4,3,4,4
2475,2,3,2,2,2,2,5,3,4,4
2476,1,3,2,2,2,2,4,3,4,4
2477,1,3,2,2,2,2,4,3,4,4
2478,1,3,2,2,2,2,4,3,4,4
2479,1,3,2,2,2,2,4,3,4,4
2480,2,3,2,2,2,2,5,3,4,4
2481,2,3,2,2,2,2,5,3,4,4
2482,2,3,2,2,2,2,5,3,4,4
2483,2,3,2,2,2,2,5,3,4,4
2484,2,3,2,2,2,2,5,3,4,4
2485,2,3,2,2,2,2,5,3,4,4
2486,2,3,2,2,2,2,5,3,4,4
2487,2,3,2,2,2,2,5,3,4,4
2488,1,3,2,2,2,2,4,3,4,4
2489,1,3,2,2,2,2,4,3,4,4
2490,1,3,2,2,2,2,4,3,4,4
2491,2,3,2,2,2,2,5,3,4,4
2492,2,3,2,2,2,2,5,3,4,4
2493,2,4,2,2,2,2,6,3,6,6
2494,2,4,2,2,2,2,6,3,6,6
2495,2,4,2,2,2,2,6,3,6,6
2496,1,4,2,2,2,2,5,3,4,4
2497,2,4,2,2,2,2,6,3,6,6
2498,2,4,2,2,2,2,6,3,6,6
2499,2,4,2,2,2,2,6,3,6,6
2500,1,4,2,2,2,2,5,3,4,4
2501,1,4,2,3,2,2,5,5,6,6
2502,1,4,2,2,2,2,5,3,4,4
2503,1,4,2,2,2,2,5,3,4,4
2504,1,4,2,2,2,2,5,3,4,4
2505,1,4,2,2,2,2,5,3,4,4
2506,1,4,2,2,2,2,5,3,4,4
2507,1,4,2,3,2,2,5,5,6,6
2508,1,4,2,3,2,2,5,5,6,6
2509,1,4,2,3,2,2,5,5,6,6
2510,1,3,2,2,2,2,4,3,4,4
2511,1,3,2,2,2,2,4,3,4,4
2512,1,3,2,2,2,2,4,3,4,4
2513,1,3,2,2,2,2,4,3,4,4
2514,2,3,2,2,2,2,5,3,4,4
2515,2,3,2,3,2,1,5,4,5,5
2516,2,3,2,3,2,1,5,4,5,5
2517,2,3,1,2,2,2,4,3,4,4
2518,2,3,1,2,2,1,4,2,4,4
2519,2,3,2,2,2,1,5,2,4,4
2520,2,3,2,2,2,1,5,2,4,4
2521,2,3,1,2,1,1,4,1,3,3
2522,2,3,1,2,1,2,4,2,4,4
2523,2,3,1,2,1,1,4,1,3,3
2524,3,3,1,2,2,2,5,3,4,4
2525,2,3,1,2,2,2,4,3,4,4
2526,2,3,1,2,1,2,4,2,4,4
2527,2,3,1,1,1,2,4,2,4,4
2528,2,3,2,1,1,2,5,2,4,4
2529,2,3,2,1,2,2,5,2,4,4
2530,2,3,2,1,2,1,5,1,4,4
2531,2,3,2,1,2,1,5,1,4,4
2532,2,2,2,1,2,2,4,2,4,4
2533,2,2,2,1,2,2,4,2,4,4
2534,2,2,2,1,2,2,4,2,4,4
2535,2,2,2,1,2,2,4,2,4,4
2536,2,2,2,1,2,2,4,2,4,4
2537,2,2,1,1,2,2,3,2,3,3
2538,2,2,1,1,2,2,3,2,3,3
2539,2,2,1,1,2,2,3,2,3,3
2540,2,2,1,1,2,2,3,2,3,3
2541,3,2,1,1,2,2,4,2,4,4
2542,2,2,1,1,2,1,3,1,2,2
2543,2,2,1,1,2,1,3,1,2,2
2544,3,2,1,1,2,1,4,1,3,3
2545,3,2,1,1,2,1,4,1,3,3
2546,3,2,1,1,2,2,4,2,4,4
2547,3,2,1,2,2,2,4,3,4,4
2548,2,2,1,2,2,2,3,3,3,3
2549,2,2,1,2,2,2,3,3,3,3
2550,2,2,1,2,2,2,3,3,3,3
2551,2,2,1,2,2,2,3,3,3,3
2552,2,2,1,2,1,2,3,2,3,3
2553,2,2,1,2,1,3,3,3,3,3
2554,2,2,1,2,1,3,3,3,3,3
2555,2,2,2,2,2,3,4,4,4,4
2556,2,2,2,2,2,3,4,4,4,4
2557,2,2,3,2,2,3,5,4,5,5
2558,2,2,3,2,2,3,5,4,5,5
2559,2,2,4,2,2,3,6,4,7,7
2560,2,2,4,2,2,3,6,4,7,7
2561,2,2,4,3,2,2,6,5,8,8
2562,2,2,4,3,2,2,6,5,8,8
2563,2,2,4,3,2,1,6,4,7,7
2564,2,2,4,2,2,1,6,2,6,6
2565,2,2,4,2,2,1,6,2,6,6
2566,2,2,3,2,2,1,5,2,4,4
2567,2,2,3,3,2,1,5,4,5,5
2568,2,2,2,3,2,1,4,4,4,4
2569,2,2,1,3,2,1,3,4,3,3
2570,2,2,1,3,2,1,3,4,3,3
2571,2,2,1,3,2,1,3,4,3,3
2572,2,2,1,3,2,1,3,4,3,3
2573,2,2,1,3,2,1,3,4,3,3
2574,2,2,1,3,2,1,3,4,3,3
2575,2,2,1,2,2,1,3,2,3,3
2576,2,2,1,2,2,1,3,2,3,3
2577,2,2,1,2,2,1,3,2,3,3
2578,2,2,1,2,2,1,3,2,3,3
2579,2,2,2,2,2,1,4,2,4,4
2580,2,2,2,2,2,1,4,2,4,4
2581,2,2,2,2,2,1,4,2,4,4
2582,2,2,2,2,2,1,4,2,4,4
2583,2,2,2,2,2,1,4,2,4,4
2584,2,2,2,2,2,1,4,2,4,4
2585,2,2,1,2,1,1,3,1,2,2
2586,2,2,1,2,1,1,3,1,2,2
2587,2,2,1,2,1,2,3,2,3,3
2588,2,2,1,2,2,2,3,3,3,3
2589,2,2,1,2,1,2,3,2,3,3
2590,2,2,1,2,2,2,3,3,3,3
2591,2,2,1,3,2,2,3,5,4,4
2592,2,2,1,3,2,2,3,5,4,4
2593,2,2,1,3,2,2,3,5,4,4
2594,2,2,1,3,2,2,3,5,4,4
2595,2,2,1,3,2,2,3,5,4,4
2596,1,2,1,3,2,2,2,5,4,4
2597,1,2,1,3,2,2,2,5,4,4
2598,1,2,1,3,2,2,2,5,4,4
2599,1,2,1,3,2,1,2,4,3,3
2600,1,2,1,3,2,2,2,5,4,4
2601,1,2,1,3,2,2,2,5,4,4
2602,1,2,1,3,2,2,2,5,4,4
2603,1,2,1,3,2,2,2,5,4,4
2604,1,2,1,3,2,2,2,5,4,4
2605,1,2,1,3,2,2,2,5,4,4
2606,1,2,1,3,2,2,2,5,4,4
2607,1,2,1,3,2,2,2,5,4,4
2608,1,2,1,3,1,2,2,4,3,3
2609,1,2,1,3,1,2,2,4,3,3
2610,2,2,1,3,1,1,3,3,3,3
2611,2,2,1,3,1,1,3,3,3,3
2612,2,2,1,3,1,1,3,3,3,3
2613,2,2,1,3,1,2,3,4,3,3
2614,2,2,1,3,1,2,3,4,3,3
2615,2,2,1,3,1,1,3,3,3,3
2616,2,2,1,4,1,1,3,4,3,3
2617,2,2,1,5,1,1,3,6,5,5
2618,2,2,1,5,1,1,3,6,5,5
2619,2,2,1,5,1,1,3,6,5,5
2620,2,2,1,5,1,1,3,6,5,5
2621,2,2,1,5,1,1,3,6,5,5
2622,2,2,1,5,1,1,3,6,5,5
2623,2,2,1,5,1,1,3,6,5,5
2624,2,2,1,5,1,1,3,6,5,5
2625,2,2,1,5,1,1,3,6,5,5
2626,2,2,1,5,1,1,3,6,5,5
2627,2,2,1,5,1,1,3,6,5,5
2628,2,2,1,5,1,1,3,6,5,5
2629,2,2,1,5,1,1,3,6,5,5
2630,2,2,1,5,1,1,3,6,5,5
2631,2,2,1,5,1,1,3,6,5,5
2632,2,2,1,5,1,1,3,6,5,5
2633,2,2,1,5,1,1,3,6,5,5
2634,2,2,1,5,1,1,3,6,5,5
2635,2,2,1,5,1,1,3,6,5,5
2636,2,2,1,5,1,1,3,6,5,5
2637,2,2,1,5,1,2,3,7,6,6
2638,2,2,1,5,1,1,3,6,5,5
2639,2,2,1,4,1,1,3,4,3,3
2640,2,2,1,3,1,1,3,3,3,3
2641,2,2,1,3,2,2,3,5,4,4
2642,2,2,1,5,1,1,3,6,5,5
2643,2,2,1,5,2,2,3,8,7,7
2644,2,2,1,5,2,2,3,8,7,7
2645,2,2,1,5,2,2,3,8,7,7
2646,2,2,1,5,2,2,3,8,7,7
2647,2,2,1,3,2,2,3,5,4,4
2648,2,2,1,3,2,2,3,5,4,4
2649,2,2,1,3,2,2,3,5,4,4
2650,2,2,1,4,2,2,3,6,5,5
2651,2,2,1,5,2,2,3,8,7,7
2652,2,2,1,5,2,2,3,8,7,7
2653,2,2,1,5,2,2,3,8,7,7
2654,2,2,1,5,2,2,3,8,7,7
2655,2,2,1,5,2,2,3,8,7,7
2656,2,2,1,3,2,2,3,5,4,4
2657,2,2,1,3,2,2,3,5,4,4
2658,2,2,1,3,2,2,3,5,4,4
2659,2,2,1,3,2,2,3,5,4,4
2660,2,2,1,3,2,2,3,5,4,4
2661,2,2,1,3,2,2,3,5,4,4
2662,2,2,1,3,2,2,3,5,4,4
2663,2,2,1,3,2,2,3,5,4,4
2664,2,2,1,3,2,2,3,5,4,4
2665,2,2,1,3,2,2,3,5,4,4
2666,2,2,1,3,2,2,3,5,4,4
2667,2,2,1,3,2,2,3,5,4,4
2668,2,2,1,3,2,2,3,5,4,4
2669,2,2,1,3,2,2,3,5,4,4
2670,2,2,1,3,2,2,3,5,4,4
2671,2,2,1,3,2,2,3,5,4,4
2672,2,2,1,3,2,2,3,5,4,4
2673,2,2,1,3,2,2,3,5,4,4
2674,2,2,1,3,2,2,3,5,4,4
2675,2,2,1,3,2,2,3,5,4,4
2676,2,2,1,3,2,2,3,5,4,4
2677,2,2,1,3,2,2,3,5,4,4
2678,2,2,1,3,2,2,3,5,4,4
2679,2,2,1,3,2,2,3,5,4,4
2680,2,2,1,3,2,2,3,5,4,4
2681,2,2,1,3,2,2,3,5,4,4
2682,2,2,1,3,2,2,3,5,4,4
2683,2,2,1,3,2,2,3,5,4,4
2684,2,2,1,3,2,2,3,5,4,4
2685,2,2,1,3,2,2,3,5,4,4
2686,2,2,1,3,2,2,3,5,4,4
2687,2,2,1,3,2,2,3,5,4,4
2688,2,2,1,3,2,2,3,5,4,4
2689,2,2,1,3,2,2,3,5,4,4
2690,2,2,1,3,2,1,3,4,3,3
2691,2,2,1,3,2,1,3,4,3,3
2692,2,2,1,3,2,1,3,4,3,3
2693,2,2,1,3,2,1,3,4,3,3
2694,2,2,1,3,2,2,3,5,4,4
2695,2,2,1,3,2,2,3,5,4,4
2696,2,2,1,3,2,2,3,5,4,4
2697,2,2,1,3,1,2,3,4,3,3
2698,2,2,1,3,1,2,3,4,3,3
2699,2,2,1,3,1,2,3,4,3,3
2700,2,2,1,3,1,2,3,4,3,3
2701,2,2,1,3,1,2,3,4,3,3
2702,2,2,1,3,1,2,3,4,3,3
2703,2,2,1,3,1,2,3,4,3,3
2704,2,2,1,3,1,2,3,4,3,3
2705,2,2,1,3,1,2,3,4,3,3
2706,2,2,1,3,1,2,3,4,3,3
2707,2,2,1,3,1,2,3,4,3,3
2708,2,2,1,3,1,2,3,4,3,3
2709,2,2,1,3,1,2,3,4,3,3
2710,2,2,1,3,1,2,3,4,3,3
2711,2,2,1,3,1,2,3,4,3,3
2712,2,2,1,3,1,2,3,4,3,3
2713,2,2,1,3,1,2,3,4,3,3
2714,2,2,1,3,1,2,3,4,3,3
2715,2,2,1,3,1,2,3,4,3,3
2716,2,2,1,3,1,2,3,4,3,3
2717,2,2,1,3,1,2,3,4,3,3
2718,2,2,1,3,1,2,3,4,3,3
2719,2,2,1,3,1,2,3,4,3,3
2720,2,2,1,3,1,2,3,4,3,3
2721,2,2,1,3,1,2,3,4,3,3
2722,2,2,1,3,2,2,3,5,4,4
2723,2,2,1,3,2,2,3,5,4,4
2724,2,2,1,3,2,2,3,5,4,4
2725,2,2,1,3,2,2,3,5,4,4
2726,2,2,1,3,2,2,3,5,4,4
2727,2,2,1,3,2,2,3,5,4,4
2728,2,2,1,3,2,2,3,5,4,4
2729,2,2,1,3,2,2,3,5,4,4
2730,2,2,1,3,2,2,3,5,4,4
2731,2,2,1,3,2,2,3,5,4,4
2732,2,2,1,2,2,2,3,3,3,3
2733,2,2,1,2,1,2,3,2,3,3
2734,2,2,1,2,2,2,3,3,3,3
2735,2,2,1,3,2,2,3,5,4,4
2736,2,2,1,3,2,2,3,5,4,4
2737,2,2,1,2,2,2,3,3,3,3
2738,2,2,1,2,2,2,3,3,3,3
2739,2,2,1,2,2,2,3,3,3,3
2740,2,2,1,2,1,2,3,2,3,3
2741,2,2,1,2,1,2,3,2,3,3
2742,2,2,1,2,1,2,3,2,3,3
2743,2,2,1,2,1,2,3,2,3,3
2744,2,1,1,1,1,2,1,2,1,1
2745,2,1,1,1,1,2,1,2,1,1
2746,2,1,1,1,1,2,1,2,1,1
2747,2,1,1,1,1,2,1,2,1,1
2748,2,1,1,1,1,2,1,2,1,1
2749,2,1,1,1,1,2,1,2,1,1
2750,2,2,1,1,1,2,3,2,3,3
2751,2,2,1,1,1,2,3,2,3,3
2752,2,2,1,1,1,2,3,2,3,3
2753,2,2,1,1,2,2,3,2,3,3
2754,2,2,2,1,2,1,4,1,3,3
2755,2,2,2,1,2,1,4,1,3,3
2756,2,2,2,1,2,1,4,1,3,3
2757,2,2,2,1,2,1,4,1,3,3
2758,2,2,2,1,2,1,4,1,3,3
2759,2,2,2,1,2,1,4,1,3,3
2760,2,2,2,1,2,1,4,1,3,3
2761,2,2,2,1,2,1,4,1,3,3
2762,2,2,2,1,2,1,4,1,3,3
2763,2,2,2,1,2,1,4,1,3,3
2764,2,2,2,1,2,1,4,1,3,3
2765,2,2,2,1,2,1,4,1,3,3
2766,2,2,2,1,2,1,4,1,3,3
2767,2,2,2,1,2,1,4,1,3,3
2768,2,2,1,1,2,1,3,1,2,2
2769,2,2,1,1,2,1,3,1,2,2
2770,2,2,1,1,2,1,3,1,2,2
2771,2,2,1,1,2,1,3,1,2,2
2772,2,2,1,1,2,1,3,1,2,2
2773,2,2,1,1,2,1,3,1,2,2
2774,2,2,1,1,2,1,3,1,2,2
2775,2,2,2,1,2,1,4,1,3,3
2776,2,2,2,1,2,1,4,1,3,3
2777,2,2,2,1,2,1,4,1,3,3
2778,2,2,2,1,2,1,4,1,3,3
2779,2,2,2,1,2,1,4,1,3,3
2780,2,2,4,1,2,1,6,1,6,6
2781,2,2,4,1,2,1,6,1,6,6
2782,2,3,4,1,2,1,7,1,7,7
2783,2,2,4,1,2,1,6,1,6,6
2784,2,3,4,1,2,2,7,2,7,7
2785,2,3,4,1,2,1,7,1,7,7
2786,2,3,4,1,2,1,7,1,7,7
2787,2,3,4,1,2,1,7,1,7,7
2788,2,3,3,1,2,1,6,1,6,6
2789,2,3,2,1,2,1,5,1,4,4
2790,2,3,1,1,2,1,4,1,3,3
2791,2,3,1,2,2,1,4,2,4,4
2792,2,3,2,2,2,1,5,2,4,4
2793,2,3,1,2,2,1,4,2,4,4
2794,2,3,1,2,2,1,4,2,4,4
2795,2,3,2,2,2,1,5,2,4,4
2796,2,3,2,2,2,2,5,3,4,4
2797,2,3,2,2,2,2,5,3,4,4
2798,2,3,2,2,2,2,5,3,4,4
2799,2,3,2,2,2,2,5,3,4,4
2800,2,3,2,2,2,2,5,3,4,4
2801,2,3,2,2,2,2,5,3,4,4
2802,2,3,2,2,2,2,5,3,4,4
2803,2,3,2,2,2,2,5,3,4,4
2804,2,3,2,2,2,2,5,3,4,4
2805,2,3,2,2,2,2,5,3,4,4
2806,2,3,2,2,2,2,5,3,4,4
2807,2,3,2,2,2,1,5,2,4,4
2808,2,4,2,2,2,1,6,2,6,6
2809,2,4,2,2,2,1,6,2,6,6
2810,2,4,2,2,2,1,6,2,6,6
2811,2,4,2,2,2,1,6,2,6,6
2812,2,4,2,2,2,1,6,2,6,6
2813,2,4,2,2,2,1,6,2,6,6
2814,1,4,2,2,2,1,5,2,4,4
2815,1,4,2,2,2,1,5,2,4,4
2816,1,4,2,2,2,1,5,2,4,4
2817,1,4,2,2,2,1,5,2,4,4
2818,1,4,2,2,2,1,5,2,4,4
2819,1,4,2,2,2,1,5,2,4,4
2820,1,4,2,2,2,1,5,2,4,4
2821,1,4,2,3,2,1,5,4,5,5
2822,1,4,2,3,2,1,5,4,5,5
2823,1,4,2,3,2,1,5,4,5,5
2824,1,3,2,2,2,1,4,2,4,4
2825,1,3,2,2,2,1,4,2,4,4
2826,1,3,2,2,2,1,4,2,4,4
2827,2,3,2,2,2,1,5,2,4,4
2828,1,3,2,2,2,2,4,3,4,4
2829,1,3,2,2,2,2,4,3,4,4
2830,1,3,2,2,2,2,4,3,4,4
2831,1,3,2,2,2,2,4,3,4,4
2832,1,3,2,2,2,2,4,3,4,4
2833,1,3,2,2,2,2,4,3,4,4
2834,1,3,2,2,2,2,4,3,4,4
2835,2,3,2,2,2,1,5,2,4,4
2836,2,3,2,2,2,1,5,2,4,4
2837,2,3,2,2,2,2,5,3,4,4
2838,3,3,2,2,1,2,6,2,6,6
2839,3,3,2,2,2,2,6,3,6,6
2840,3,3,2,2,2,1,6,2,6,6
2841,3,3,2,2,2,1,6,2,6,6
2842,3,3,2,1,2,1,6,1,6,6
2843,2,3,2,1,2,1,5,1,4,4
2844,2,3,2,1,2,1,5,1,4,4
2845,3,3,2,1,2,1,6,1,6,6
2846,2,3,2,1,2,1,5,1,4,4
2847,2,3,1,1,2,1,4,1,3,3
2848,2,3,1,1,2,1,4,1,3,3
2849,2,3,1,1,2,1,4,1,3,3
2850,2,3,1,1,2,1,4,1,3,3
2851,2,2,1,1,2,1,3,1,2,2
2852,2,2,1,1,1,1,3,1,2,2
2853,2,2,1,1,1,2,3,2,3,3
2854,2,2,1,1,1,2,3,2,3,3
2855,2,2,1,1,2,1,3,1,2,2
2856,2,2,2,1,2,1,4,1,3,3
2857,2,2,2,1,2,1,4,1,3,3
2858,3,2,2,1,2,1,5,1,4,4
2859,3,2,2,1,2,1,5,1,4,4
2860,3,2,2,1,2,1,5,1,4,4
2861,3,2,4,1,2,1,7,1,7,7
2862,3,2,4,1,2,1,7,1,7,7
2863,3,2,4,1,2,1,7,1,7,7
2864,3,2,4,1,2,1,7,1,7,7
2865,3,2,4,1,2,1,7,1,7,7
2866,3,2,4,1,2,2,7,2,7,7
2867,2,2,3,1,2,2,5,2,4,4
2868,2,2,2,1,2,1,4,1,3,3
2869,2,2,2,1,2,1,4,1,3,3
2870,2,2,1,1,1,2,3,2,3,3
2871,2,2,1,1,2,1,3,1,2,2
2872,2,2,1,1,1,1,3,1,2,2
2873,2,2,1,1,1,1,3,1,2,2
2874,2,2,1,1,1,2,3,2,3,3
2875,2,2,2,1,1,2,4,2,4,4
2876,2,2,2,1,1,2,4,2,4,4
2877,2,2,2,1,1,2,4,2,4,4
2878,3,2,2,1,2,2,5,2,4,4
2879,3,2,2,1,2,2,5,2,4,4
2880,2,2,1,1,2,2,3,2,3,3
2881,2,2,1,1,2,2,3,2,3,3
2882,2,2,1,1,2,2,3,2,3,3
2883,2,2,1,1,2,2,3,2,3,3
2884,2,2,1,1,2,2,3,2,3,3
2885,2,2,1,1,1,2,3,2,3,3
2886,2,2,2,1,1,2,4,2,4,4
2887,2,2,2,1,1,2,4,2,4,4
2888,2,2,2,2,1,2,4,2,4,4
2889,2,2,2,2,1,2,4,2,4,4
2890,2,2,2,2,1,2,4,2,4,4
2891,2,2,2,2,1,2,4,2,4,4
2892,2,2,2,2,1,3,4,3,4,4
2893,2,2,2,3,1,3,4,5,5,5
2894,2,2,1,3,1,3,3,5,4,4
2895,2,2,1,3,2,3,3,5,4,4
2896,2,2,1,3,2,3,3,5,4,4
2897,2,2,1,3,2,3,3,5,4,4
2898,2,2,1,3,2,3,3,5,4,4
2899,2,2,1,3,2,3,3,5,4,4
2900,2,2,1,3,2,3,3,5,4,4
2901,2,2,1,3,2,3,3,5,4,4
2902,2,2,1,3,2,3,3,5,4,4
2903,2,2,1,3,2,3,3,5,4,4
2904,3,2,1,3,2,3,4,5,5,5
2905,3,2,1,3,2,3,4,5,5,5
2906,3,2,1,3,2,2,4,5,5,5
2907,3,2,1,3,2,2,4,5,5,5
2908,3,2,1,3,2,2,4,5,5,5
2909,2,2,1,3,2,2,3,5,4,4
2910,2,2,1,3,2,2,3,5,4,4
2911,2,2,1,3,1,2,3,4,3,3
2912,2,2,1,3,1,2,3,4,3,3
2913,2,2,1,3,1,2,3,4,3,3
2914,2,2,1,3,1,2,3,4,3,3
2915,2,2,1,3,1,2,3,4,3,3
2916,2,2,1,3,1,2,3,4,3,3
2917,2,2,1,3,1,2,3,4,3,3
2918,2,2,1,3,1,2,3,4,3,3
2919,2,2,1,3,1,2,3,4,3,3
2920,2,2,1,3,1,2,3,4,3,3
2921,2,2,1,3,1,2,3,4,3,3
2922,2,2,1,3,1,1,3,3,3,3
2923,2,2,1,3,1,1,3,3,3,3
2924,2,2,1,2,1,2,3,2,3,3
2925,2,2,1,2,1,2,3,2,3,3
2926,2,2,1,3,1,2,3,4,3,3
2927,2,2,1,3,1,2,3,4,3,3
2928,2,2,1,2,1,2,3,2,3,3
2929,2,2,2,2,1,2,4,2,4,4
2930,2,2,2,3,1,2,4,4,4,4
2931,2,2,2,3,1,2,4,4,4,4
2932,2,2,2,3,1,2,4,4,4,4
2933,2,2,3,3,1,2,5,4,5,5
2934,2,2,4,3,2,2,6,5,8,8
2935,2,2,4,3,2,2,6,5,8,8
2936,2,2,4,3,2,2,6,5,8,8
2937,2,2,4,3,2,2,6,5,8,8
2938,2,2,4,3,2,2,6,5,8,8
2939,2,2,4,3,1,2,6,4,7,7
2940,2,2,4,3,1,2,6,4,7,7
2941,2,2,4,3,1,2,6,4,7,7
2942,2,2,4,3,1,2,6,4,7,7
2943,2,2,4,3,1,2,6,4,7,7
2944,2,2,4,3,2,2,6,5,8,8
2945,2,2,4,3,2,2,6,5,8,8
2946,2,2,4,3,2,2,6,5,8,8
2947,2,2,4,3,2,2,6,5,8,8
2948,2,2,4,3,2,2,6,5,8,8
2949,2,2,4,3,2,2,6,5,8,8
2950,2,2,4,3,2,2,6,5,8,8
2951,2,2,4,3,2,2,6,5,8,8
2952,2,2,4,3,2,2,6,5,8,8
2953,2,2,4,3,1,2,6,4,7,7
2954,2,2,4,3,1,2,6,4,7,7
2955,2,2,4,3,2,2,6,5,8,8
2956,2,2,4,3,2,2,6,5,8,8
2957,2,2,4,3,2,2,6,5,8,8
2958,2,2,4,3,2,2,6,5,8,8
2959,2,2,4,3,2,2,6,5,8,8
2960,2,2,4,3,2,2,6,5,8,8
2961,2,2,4,3,2,2,6,5,8,8
2962,2,2,4,3,2,2,6,5,8,8
2963,2,2,4,3,2,2,6,5,8,8
2964,2,2,4,3,2,2,6,5,8,8
2965,2,2,4,3,2,2,6,5,8,8
2966,2,2,4,3,2,2,6,5,8,8
2967,2,2,4,3,2,2,6,5,8,8
2968,2,2,4,3,2,2,6,5,8,8
2969,2,2,4,3,2,2,6,5,8,8
2970,2,2,4,3,2,2,6,5,8,8
2971,2,2,4,3,2,2,6,5,8,8
2972,2,2,4,3,2,2,6,5,8,8
2973,1,2,4,3,2,2,5,5,6,6
2974,1,2,4,5,2,2,5,8,8,8
2975,1,2,4,5,2,2,5,8,8,8
2976,1,2,4,5,2,2,5,8,8,8
2977,1,2,4,5,2,2,5,8,8,8
2978,1,2,4,5,2,2,5,8,8,8
2979,1,2,4,5,2,2,5,8,8,8
2980,1,2,4,5,2,2,5,8,8,8
2981,1,2,4,5,2,2,5,8,8,8
2982,1,2,4,5,2,2,5,8,8,8
2983,1,2,4,5,2,2,5,8,8,8
2984,1,2,4,5,2,2,5,8,8,8
2985,1,2,4,5,2,2,5,8,8,8
2986,1,2,4,5,2,2,5,8,8,8
2987,1,2,4,5,2,2,5,8,8,8
2988,1,2,4,5,2,2,5,8,8,8
2989,1,2,4,5,1,2,5,7,8,8
2990,2,2,4,5,1,2,6,7,9,9
2991,2,2,4,5,1,2,6,7,9,9
2992,2,2,3,5,2,2,5,8,8,8
2993,2,2,4,5,2,2,6,8,9,9
2994,2,2,4,5,2,2,6,8,9,9
2995,2,2,4,5,2,2,6,8,9,9
2996,2,2,3,5,2,2,5,8,8,8
2997,2,2,4,5,2,2,6,8,9,9
2998,2,2,4,5,2,2,6,8,9,9
2999,2,2,4,5,2,2,6,8,9,9
3000,2,2,4,5,2,2,6,8,9,9
3001,2,2,4,5,2,2,6,8,9,9
3002,2,2,4,5,2,2,6,8,9,9
3003,2,2,4,5,2,2,6,8,9,9
3004,2,2,4,5,2,2,6,8,9,9
3005,2,2,4,5,2,2,6,8,9,9
3006,2,2,4,5,2,2,6,8,9,9
3007,2,2,4,4,2,2,6,6,8,8
3008,2,2,4,3,2,2,6,5,8,8
3009,2,2,4,3,2,2,6,5,8,8
3010,2,2,4,3,2,2,6,5,8,8
3011,2,2,4,4,2,2,6,6,8,8
3012,2,2,4,5,2,2,6,8,9,9
3013,2,2,4,5,2,2,6,8,9,9
3014,2,2,4,5,2,2,6,8,9,9
3015,2,2,4,5,2,2,6,8,9,9
3016,2,2,4,5,2,2,6,8,9,9
3017,2,2,4,5,2,2,6,8,9,9
3018,2,2,4,5,2,2,6,8,9,9
3019,2,2,4,3,2,2,6,5,8,8
3020,2,2,4,3,2,2,6,5,8,8
3021,2,2,4,3,2,2,6,5,8,8
3022,2,2,4,3,2,2,6,5,8,8
3023,2,2,4,5,2,2,6,8,9,9
3024,2,2,4,5,2,2,6,8,9,9
3025,2,2,4,5,2,2,6,8,9,9
3026,2,2,4,5,2,2,6,8,9,9
3027,2,2,4,5,2,2,6,8,9,9
3028,2,2,4,5,2,2,6,8,9,9
3029,2,2,4,5,2,2,6,8,9,9
3030,2,2,4,3,2,2,6,5,8,8
3031,2,2,4,3,2,2,6,5,8,8
3032,2,2,4,3,2,2,6,5,8,8
3033,2,2,4,3,2,2,6,5,8,8
3034,2,2,4,3,2,2,6,5,8,8
3035,2,2,4,3,2,2,6,5,8,8
3036,2,2,4,3,2,2,6,5,8,8
3037,2,2,4,5,2,2,6,8,9,9
3038,2,2,4,5,2,2,6,8,9,9
3039,2,2,4,5,2,2,6,8,9,9
3040,2,2,4,5,2,2,6,8,9,9
3041,2,2,4,5,2,2,6,8,9,9
3042,2,2,4,5,2,2,6,8,9,9
3043,2,2,4,5,2,2,6,8,9,9
3044,2,2,4,5,2,2,6,8,9,9
3045,2,2,4,5,2,2,6,8,9,9
3046,2,2,4,5,2,2,6,8,9,9
3047,2,2,4,5,2,2,6,8,9,9
3048,2,2,4,5,2,2,6,8,9,9
3049,2,2,4,5,2,2,6,8,9,9
3050,2,2,4,5,2,2,6,8,9,9
3051,2,2,4,5,2,2,6,8,9,9
3052,2,2,3,4,1,2,5,5,6,6
3053,2,2,3,4,1,2,5,5,6,6
3054,2,2,2,3,1,2,4,4,4,4
3055,2,2,2,3,1,2,4,4,4,4
3056,2,2,2,3,1,2,4,4,4,4
3057,2,2,2,3,1,1,4,3,4,4
