frame,Neck,Trunk,Leg,UpperArm,LowerArm,Wrist,A,B,C,Final
312,3,2,1,1,1,2,4,2,4,4
313,2,2,1,1,1,2,3,2,3,3
314,3,2,1,1,1,1,4,1,3,3
315,3,2,1,1,1,1,4,1,3,3
316,2,2,1,1,1,2,3,2,3,3
317,2,2,1,1,1,2,3,2,3,3
318,2,2,1,1,1,2,3,2,3,3
319,2,2,1,1,1,2,3,2,3,3
320,2,2,1,1,1,2,3,2,3,3
321,3,2,1,1,1,2,4,2,4,4
322,2,2,1,1,1,2,3,2,3,3
323,2,2,1,1,1,2,3,2,3,3
324,2,2,1,1,1,2,3,2,3,3
325,2,2,1,1,1,2,3,2,3,3
326,2,2,1,1,1,2,3,2,3,3
327,2,2,1,1,2,2,3,2,3,3
328,2,2,1,2,2,2,3,3,3,3
329,2,2,1,2,1,2,3,2,3,3
330,2,2,1,2,1,2,3,2,3,3
331,2,2,1,2,1,2,3,2,3,3
332,2,2,1,2,2,2,3,3,3,3
333,2,2,1,2,1,2,3,2,3,3
334,2,2,1,2,1,2,3,2,3,3
335,2,2,1,2,1,2,3,2,3,3
336,2,2,1,2,1,2,3,2,3,3
337,2,2,1,2,1,2,3,2,3,3
338,2,2,1,2,1,2,3,2,3,3
339,2,2,1,2,1,2,3,2,3,3
340,2,2,1,2,1,2,3,2,3,3
341,2,2,1,2,1,2,3,2,3,3
342,2,2,1,2,1,2,3,2,3,3
343,2,2,1,2,1,2,3,2,3,3
344,2,2,1,2,1,2,3,2,3,3
345,2,2,1,2,1,2,3,2,3,3
346,2,2,1,2,1,2,3,2,3,3
347,2,2,1,2,1,2,3,2,3,3
348,2,2,1,2,1,2,3,2,3,3
349,2,2,1,2,1,2,3,2,3,3
350,2,2,1,2,1,1,3,1,2,2
351,2,2,1,2,1,1,3,1,2,2
352,2,2,1,2,1,2,3,2,3,3
353,3,2,1,2,1,1,4,1,3,3
354,3,2,1,2,1,2,4,2,4,4
355,2,2,1,2,1,2,3,2,3,3
356,2,2,1,2,1,2,3,2,3,3
357,2,2,1,2,2,2,3,3,3,3
358,2,2,1,2,1,3,3,3,3,3
359,2,2,1,2,1,2,3,2,3,3
360,2,2,1,2,1,2,3,2,3,3
361,2,2,1,1,1,2,3,2,3,3
362,2,2,1,1,1,2,3,2,3,3
363,2,2,1,1,1,2,3,2,3,3
364,2,2,1,1,1,2,3,2,3,3
365,2,2,1,1,1,2,3,2,3,3
366,1,2,1,1,1,2,2,2,2,2
367,2,2,1,1,1,2,3,2,3,3
368,2,2,1,1,1,2,3,2,3,3
369,2,2,1,1,1,2,3,2,3,3
370,2,2,1,1,1,2,3,2,3,3
371,2,2,1,1,1,2,3,2,3,3
372,2,2,1,1,2,1,3,1,2,2
373,2,1,1,1,1,2,1,2,1,1
374,2,2,1,1,1,2,3,2,3,3
375,2,2,1,1,1,2,3,2,3,3
376,2,2,1,1,1,2,3,2,3,3
377,2,2,1,1,1,2,3,2,3,3
378,2,2,1,1,2,2,3,2,3,3
379,3,2,1,1,2,1,4,1,3,3
380,3,2,1,1,2,2,4,2,4,4
381,3,2,1,1,2,2,4,2,4,4
382,3,2,1,1,1,2,4,2,4,4
383,3,2,1,1,1,2,4,2,4,4
384,2,2,1,1,1,2,3,2,3,3
385,2,2,1,1,1,2,3,2,3,3
386,2,2,1,1,1,2,3,2,3,3
387,2,2,1,1,1,2,3,2,3,3
388,2,2,1,1,1,2,3,2,3,3
389,2,2,1,1,1,2,3,2,3,3
390,2,2,1,1,1,2,3,2,3,3
391,2,2,1,1,1,3,3,2,3,3
392,2,2,1,1,1,2,3,2,3,3
393,2,2,2,1,1,2,4,2,4,4
394,2,2,2,2,1,2,4,2,4,4
395,2,2,2,2,1,2,4,2,4,4
396,2,2,2,2,1,2,4,2,4,4
397,2,2,2,2,1,2,4,2,4,4
398,2,2,2,2,1,2,4,2,4,4
399,2,2,2,2,1,2,4,2,4,4
400,2,2,2,2,1,2,4,2,4,4
401,2,2,2,2,1,2,4,2,4,4
402,2,2,1,2,1,2,3,2,3,3
403,2,2,1,2,1,2,3,2,3,3
404,2,2,1,2,2,2,3,3,3,3
405,1,3,1,2,2,2,2,3,2,2
406,2,3,1,2,1,2,4,2,4,4
407,2,3,1,2,1,2,4,2,4,4
408,2,3,1,2,1,2,4,2,4,4
409,2,3,1,2,1,2,4,2,4,4
410,2,3,1,2,1,2,4,2,4,4
411,2,3,1,2,1,2,4,2,4,4
412,2,3,1,2,1,2,4,2,4,4
413,2,3,1,2,1,2,4,2,4,4
414,2,3,1,2,1,2,4,2,4,4
415,2,3,1,2,1,2,4,2,4,4
416,2,3,1,2,1,2,4,2,4,4
417,2,3,1,2,1,2,4,2,4,4
418,2,3,1,2,1,2,4,2,4,4
419,2,3,1,2,1,2,4,2,4,4
420,2,3,1,2,1,2,4,2,4,4
421,2,3,1,2,2,2,4,3,4,4
422,2,3,1,2,2,2,4,3,4,4
423,2,2,1,2,2,2,3,3,3,3
424,2,2,1,2,2,2,3,3,3,3
425,2,2,1,2,2,2,3,3,3,3
426,2,2,2,2,1,2,4,2,4,4
427,2,2,2,2,1,2,4,2,4,4
428,2,2,1,2,1,2,3,2,3,3
429,2,2,1,2,1,2,3,2,3,3
430,2,2,1,2,1,2,3,2,3,3
431,2,2,1,1,1,2,3,2,3,3
432,2,2,1,2,2,2,3,3,3,3
433,2,2,1,1,1,2,3,2,3,3
434,2,2,1,1,1,2,3,2,3,3
435,2,2,1,1,1,2,3,2,3,3
436,2,2,1,1,1,2,3,2,3,3
437,2,2,1,1,1,2,3,2,3,3
438,2,2,1,1,1,2,3,2,3,3
439,2,2,1,1,1,2,3,2,3,3
440,2,2,1,1,1,2,3,2,3,3
441,2,2,1,1,2,2,3,2,3,3
442,3,2,1,1,1,2,4,2,4,4
443,3,2,1,1,1,2,4,2,4,4
444,3,2,1,1,1,2,4,2,4,4
445,3,2,1,1,1,2,4,2,4,4
446,3,2,1,1,1,2,4,2,4,4
447,3,2,1,1,1,2,4,2,4,4
448,3,2,1,2,1,2,4,2,4,4
449,3,2,1,2,1,2,4,2,4,4
450,3,2,1,2,1,2,4,2,4,4
451,3,2,1,2,1,2,4,2,4,4
452,3,2,1,2,1,2,4,2,4,4
453,3,2,1,2,1,1,4,1,3,3
454,3,2,1,2,1,1,4,1,3,3
455,3,2,1,1,1,1,4,1,3,3
456,3,2,1,1,1,2,4,2,4,4
457,3,2,1,1,1,2,4,2,4,4
458,3,2,1,1,1,2,4,2,4,4
459,3,2,1,1,1,2,4,2,4,4
460,3,2,1,1,1,2,4,2,4,4
461,2,2,1,2,2,2,3,3,3,3
462,2,3,1,1,2,2,4,2,4,4
463,2,2,1,2,2,2,3,3,3,3
464,2,2,1,2,2,2,3,3,3,3
465,2,2,1,2,2,2,3,3,3,3
466,2,2,1,2,1,2,3,2,3,3
467,2,2,1,2,2,2,3,3,3,3
468,2,2,1,2,2,2,3,3,3,3
469,2,3,1,2,2,2,4,3,4,4
470,2,3,1,2,2,2,4,3,4,4
471,2,3,1,2,2,2,4,3,4,4
472,2,3,1,2,2,2,4,3,4,4
473,2,3,1,2,2,2,4,3,4,4
474,2,3,1,2,2,2,4,3,4,4
475,2,3,1,2,1,2,4,2,4,4
476,2,3,1,2,1,2,4,2,4,4
477,2,3,1,2,1,2,4,2,4,4
478,2,3,1,2,1,2,4,2,4,4
479,2,3,1,2,1,2,4,2,4,4
480,2,3,1,2,1,2,4,2,4,4
481,2,3,1,2,1,2,4,2,4,4
482,2,3,1,2,1,2,4,2,4,4
483,2,3,1,2,1,2,4,2,4,4
484,1,3,1,2,1,1,2,1,1,1
485,1,3,1,2,1,1,2,1,1,1
486,2,3,1,2,1,1,4,1,3,3
487,2,3,1,2,1,1,4,1,3,3
488,2,3,1,2,1,1,4,1,3,3
489,2,3,1,2,1,1,4,1,3,3
490,2,3,1,2,1,2,4,2,4,4
491,2,3,1,2,1,2,4,2,4,4
492,2,3,1,2,1,2,4,2,4,4
493,2,3,1,2,1,2,4,2,4,4
494,2,3,1,2,1,2,4,2,4,4
495,2,3,1,1,1,2,4,2,4,4
496,2,2,1,1,1,2,3,2,3,3
497,3,2,1,1,1,2,4,2,4,4
498,3,2,1,1,1,2,4,2,4,4
499,3,2,1,1,1,2,4,2,4,4
500,3,2,1,1,1,2,4,2,4,4
501,3,2,1,1,1,2,4,2,4,4
502,2,2,1,1,1,2,3,2,3,3
503,2,2,1,1,1,2,3,2,3,3
504,2,2,1,1,1,2,3,2,3,3
505,2,2,1,1,1,2,3,2,3,3
506,2,2,1,1,1,2,3,2,3,3
507,2,2,1,1,1,2,3,2,3,3
508,2,2,1,1,1,2,3,2,3,3
509,2,2,1,1,1,2,3,2,3,3
510,2,2,1,1,2,2,3,2,3,3
511,2,2,1,1,2,2,3,2,3,3
512,3,2,1,1,2,1,4,1,3,3
513,3,2,1,1,2,2,4,2,4,4
514,3,2,1,1,2,2,4,2,4,4
515,2,2,1,1,1,2,3,2,3,3
516,2,2,1,1,2,2,3,2,3,3
517,2,2,1,1,2,2,3,2,3,3
518,2,2,1,1,1,2,3,2,3,3
519,2,2,1,1,1,2,3,2,3,3
520,2,2,1,1,1,2,3,2,3,3
521,2,2,1,1,1,2,3,2,3,3
522,2,2,1,2,2,2,3,3,3,3
523,2,2,1,2,2,2,3,3,3,3
524,2,2,1,2,2,2,3,3,3,3
525,2,2,1,1,2,2,3,2,3,3
526,2,2,1,2,1,2,3,2,3,3
527,2,2,1,2,1,2,3,2,3,3
528,2,2,1,2,1,2,3,2,3,3
529,2,2,1,2,1,2,3,2,3,3
530,1,2,1,2,1,2,2,2,2,2
531,1,2,1,2,1,2,2,2,2,2
532,1,2,1,2,1,2,2,2,2,2
533,1,2,1,2,1,2,2,2,2,2
534,1,2,1,2,1,2,2,2,2,2
535,1,2,1,2,1,2,2,2,2,2
536,1,3,1,2,1,2,2,2,2,2
537,1,3,1,2,1,2,2,2,2,2
538,1,3,1,2,1,2,2,2,2,2
539,1,3,1,2,1,2,2,2,2,2
540,1,3,1,2,1,2,2,2,2,2
541,1,3,1,2,1,2,2,2,2,2
542,1,3,1,2,1,2,2,2,2,2
543,1,3,1,2,1,2,2,2,2,2
544,1,3,1,2,1,2,2,2,2,2
545,1,3,1,2,1,2,2,2,2,2
546,1,3,1,2,1,2,2,2,2,2
547,1,3,1,2,1,2,2,2,2,2
548,1,3,1,2,1,2,2,2,2,2
549,1,3,1,2,1,2,2,2,2,2
550,1,3,1,2,1,2,2,2,2,2
551,1,3,1,2,1,2,2,2,2,2
552,1,3,1,2,1,2,2,2,2,2
553,1,3,1,2,1,2,2,2,2,2
554,1,2,1,2,1,2,2,2,2,2
555,1,2,1,2,1,2,2,2,2,2
556,1,2,1,2,1,2,2,2,2,2
557,1,2,1,2,1,2,2,2,2,2
558,1,2,1,2,1,2,2,2,2,2
559,1,2,1,2,1,2,2,2,2,2
560,1,2,2,2,1,2,3,2,3,3
561,1,2,2,2,1,1,3,1,2,2
562,1,2,2,2,1,2,3,2,3,3
563,1,2,2,2,1,2,3,2,3,3
564,1,2,2,2,1,1,3,1,2,2
565,2,2,2,2,1,2,4,2,4,4
566,2,2,2,2,1,2,4,2,4,4
567,1,2,1,2,1,2,2,2,2,2
568,1,2,1,2,1,2,2,2,2,2
569,1,2,1,2,1,2,2,2,2,2
570,1,2,1,2,1,2,2,2,2,2
571,1,2,1,2,1,2,2,2,2,2
572,1,2,1,1,2,2,2,2,2,2
573,1,2,1,1,2,2,2,2,2,2
574,1,2,1,1,2,2,2,2,2,2
575,2,2,1,1,2,2,3,2,3,3
576,1,2,1,1,2,2,2,2,2,2
577,2,2,1,1,1,2,3,2,3,3
578,2,2,1,1,1,2,3,2,3,3
579,2,2,1,1,1,2,3,2,3,3
580,2,2,1,1,1,2,3,2,3,3
581,1,2,1,1,1,2,2,2,2,2
582,2,2,1,1,1,2,3,2,3,3
583,2,2,1,1,1,2,3,2,3,3
584,2,2,1,1,1,2,3,2,3,3
585,3,2,1,1,1,2,4,2,4,4
586,3,2,1,1,1,2,4,2,4,4
587,3,2,1,1,1,2,4,2,4,4
588,3,2,1,1,1,2,4,2,4,4
589,3,2,1,1,1,2,4,2,4,4
590,3,2,1,1,1,2,4,2,4,4
591,3,2,1,1,1,1,4,1,3,3
592,3,2,1,1,1,1,4,1,3,3
593,3,2,1,1,1,1,4,1,3,3
594,3,2,1,2,1,1,4,1,3,3
595,3,2,1,1,1,2,4,2,4,4
596,3,2,1,1,1,2,4,2,4,4
597,3,2,1,1,1,1,4,1,3,3
598,3,2,1,1,1,1,4,1,3,3
599,2,2,1,1,1,1,3,1,2,2
600,3,2,1,1,1,1,4,1,3,3
601,2,2,1,1,1,2,3,2,3,3
602,2,2,1,1,1,1,3,1,2,2
603,2,2,1,1,1,1,3,1,2,2
604,2,2,1,1,1,1,3,1,2,2
605,2,2,1,1,1,1,3,1,2,2
606,2,2,1,1,1,1,3,1,2,2
607,2,2,1,1,1,1,3,1,2,2
608,2,2,1,1,2,1,3,1,2,2
609,2,2,1,1,2,1,3,1,2,2
610,2,2,1,1,2,2,3,2,3,3
611,2,2,1,1,2,2,3,2,3,3
612,2,2,1,1,2,2,3,2,3,3
613,2,2,1,1,2,2,3,2,3,3
614,2,2,1,1,2,1,3,1,2,2
615,2,2,1,1,2,1,3,1,2,2
616,2,2,1,1,2,1,3,1,2,2
617,2,2,1,1,2,2,3,2,3,3
618,2,2,1,1,2,2,3,2,3,3
619,2,2,1,1,2,2,3,2,3,3
620,2,2,1,1,2,1,3,1,2,2
621,2,2,1,1,2,1,3,1,2,2
622,2,2,1,1,2,1,3,1,2,2
623,2,2,1,1,2,1,3,1,2,2
624,2,2,1,2,2,1,3,2,3,3
625,2,2,1,2,2,1,3,2,3,3
626,2,2,1,2,2,2,3,3,3,3
627,2,2,1,2,2,2,3,3,3,3
628,2,2,1,2,2,2,3,3,3,3
629,2,2,1,2,2,2,3,3,3,3
630,2,2,1,2,2,2,3,3,3,3
631,2,2,1,2,2,2,3,3,3,3
