frame,Neck,Trunk,Leg,UpperArm,LowerArm,Wrist,A,B,C,Final
66,2,2,3,1,1,2,5,2,4,4
67,2,2,3,1,1,2,5,2,4,4
68,2,2,2,1,1,2,4,2,4,4
69,2,2,2,1,1,1,4,1,3,3
70,2,2,2,1,1,1,4,1,3,3
71,2,2,1,1,1,1,3,1,2,2
72,2,2,1,1,1,1,3,1,2,2
73,2,2,1,1,1,1,3,1,2,2
74,2,2,1,1,1,1,3,1,2,2
75,2,3,1,1,1,1,4,1,3,3
76,2,3,1,1,1,1,4,1,3,3
77,2,3,2,1,1,1,5,1,4,4
78,2,3,2,1,2,1,5,1,4,4
79,2,3,2,1,2,1,5,1,4,4
80,2,3,2,1,2,1,5,1,4,4
81,2,3,3,1,2,2,6,2,6,6
82,2,3,3,1,2,2,6,2,6,6
83,2,3,3,1,2,2,6,2,6,6
84,2,3,3,1,2,2,6,2,6,6
85,2,3,2,1,2,2,5,2,4,4
86,2,3,2,2,2,2,5,3,4,4
87,2,3,2,2,2,2,5,3,4,4
88,2,3,2,2,2,2,5,3,4,4
89,2,3,2,2,2,2,5,3,4,4
90,2,3,2,2,2,2,5,3,4,4
91,2,3,2,2,2,2,5,3,4,4
92,2,3,2,2,2,1,5,2,4,4
93,2,3,2,2,2,1,5,2,4,4
94,2,3,2,2,2,1,5,2,4,4
95,2,3,2,2,2,1,5,2,4,4
96,2,3,2,2,2,1,5,2,4,4
97,2,3,2,2,2,1,5,2,4,4
98,2,3,2,2,2,1,5,2,4,4
99,2,3,2,2,2,1,5,2,4,4
100,2,3,2,2,2,1,5,2,4,4
101,2,3,2,2,2,1,5,2,4,4
102,2,3,2,2,2,1,5,2,4,4
103,2,3,2,2,2,1,5,2,4,4
104,2,3,2,1,2,2,5,2,4,4
105,2,3,2,1,2,2,5,2,4,4
106,2,3,2,1,2,2,5,2,4,4
107,2,3,2,1,2,1,5,1,4,4
108,2,3,2,1,2,1,5,1,4,4
109,2,3,2,1,2,1,5,1,4,4
110,2,3,2,1,2,1,5,1,4,4
111,2,3,2,1,2,1,5,1,4,4
112,2,3,2,1,2,1,5,1,4,4
113,2,3,2,1,2,1,5,1,4,4
114,2,3,2,1,2,1,5,1,4,4
115,2,3,2,1,2,1,5,1,4,4
116,2,3,2,1,2,1,5,1,4,4
117,3,3,2,1,2,1,6,1,6,6
118,3,3,2,1,2,1,6,1,6,6
119,3,3,2,1,2,1,6,1,6,6
120,3,3,2,1,2,1,6,1,6,6
121,3,3,2,1,2,1,6,1,6,6
122,3,3,2,1,2,1,6,1,6,6
123,3,2,2,1,2,1,5,1,4,4
124,3,2,1,1,2,1,4,1,3,3
125,3,2,1,1,2,1,4,1,3,3
126,3,2,1,1,2,1,4,1,3,3
127,2,2,1,1,2,1,3,1,2,2
128,2,2,1,1,2,1,3,1,2,2
129,2,2,1,1,2,1,3,1,2,2
130,2,2,1,1,2,1,3,1,2,2
131,2,2,1,2,2,1,3,2,3,3
132,2,2,1,2,2,1,3,2,3,3
133,2,2,1,2,2,1,3,2,3,3
134,2,2,1,2,2,1,3,2,3,3
135,3,2,1,2,2,1,4,2,4,4
136,3,2,2,2,2,1,5,2,4,4
137,3,2,2,2,2,1,5,2,4,4
138,3,2,2,2,1,1,5,1,4,4
139,3,2,2,2,1,1,5,1,4,4
140,3,2,2,2,1,2,5,2,4,4
141,3,2,2,2,1,2,5,2,4,4
142,3,2,2,2,2,2,5,3,4,4
143,3,2,2,2,2,2,5,3,4,4
144,3,2,2,3,2,2,5,5,6,6
145,3,2,2,3,2,2,5,5,6,6
146,3,2,2,3,2,2,5,5,6,6
147,2,2,2,3,2,2,4,5,5,5
148,3,2,2,3,2,2,5,5,6,6
149,2,2,2,3,2,2,4,5,5,5
150,2,2,2,3,2,2,4,5,5,5
151,2,2,2,3,2,2,4,5,5,5
152,2,2,2,3,2,2,4,5,5,5
153,2,2,1,3,2,2,3,5,4,4
154,2,2,1,3,2,2,3,5,4,4
155,2,2,1,3,2,2,3,5,4,4
156,2,2,1,3,2,2,3,5,4,4
157,2,2,1,3,2,2,3,5,4,4
158,2,2,1,3,2,1,3,4,3,3
159,3,2,1,3,2,2,4,5,5,5
160,2,2,1,3,2,2,3,5,4,4
161,2,2,1,3,2,2,3,5,4,4
162,2,2,1,3,2,2,3,5,4,4
163,1,2,1,3,2,2,2,5,4,4
164,1,2,1,3,2,2,2,5,4,4
165,1,2,1,3,2,2,2,5,4,4
166,1,2,1,3,2,2,2,5,4,4
167,1,2,1,3,2,2,2,5,4,4
168,1,2,1,3,2,2,2,5,4,4
169,1,2,1,3,2,2,2,5,4,4
170,1,2,1,3,1,2,2,4,3,3
171,1,2,1,3,1,2,2,4,3,3
172,1,2,1,3,1,2,2,4,3,3
173,2,2,1,3,2,2,3,5,4,4
174,2,2,1,3,2,2,3,5,4,4
175,2,2,1,3,2,2,3,5,4,4
176,2,2,1,3,2,2,3,5,4,4
177,1,2,1,3,2,2,2,5,4,4
178,1,2,1,3,2,2,2,5,4,4
179,1,2,2,3,2,2,3,5,4,4
180,1,2,2,3,2,2,3,5,4,4
181,1,2,2,3,2,2,3,5,4,4
182,1,2,2,3,2,2,3,5,4,4
183,1,2,2,3,2,2,3,5,4,4
184,1,2,2,3,2,2,3,5,4,4
185,1,2,2,3,2,2,3,5,4,4
186,1,2,2,3,2,2,3,5,4,4
187,1,2,1,3,2,2,2,5,4,4
188,1,2,1,3,2,2,2,5,4,4
189,1,2,1,3,2,2,2,5,4,4
190,1,2,1,3,2,2,2,5,4,4
191,1,2,1,3,2,2,2,5,4,4
192,1,2,1,3,2,2,2,5,4,4
193,1,2,1,3,2,2,2,5,4,4
194,1,2,1,3,2,2,2,5,4,4
195,1,2,1,3,2,2,2,5,4,4
196,1,2,1,3,2,2,2,5,4,4
197,2,2,1,3,2,2,3,5,4,4
198,2,2,1,3,2,2,3,5,4,4
199,2,2,1,3,2,2,3,5,4,4
200,2,2,1,3,2,2,3,5,4,4
201,2,2,1,3,2,2,3,5,4,4
202,2,2,1,3,1,2,3,4,3,3
203,2,2,1,3,1,2,3,4,3,3
204,2,2,1,3,1,2,3,4,3,3
205,2,2,1,3,1,2,3,4,3,3
206,2,2,1,3,1,2,3,4,3,3
207,2,2,1,3,2,2,3,5,4,4
208,2,2,1,3,1,2,3,4,3,3
209,2,2,1,3,1,2,3,4,3,3
210,2,2,1,3,1,2,3,4,3,3
211,2,2,1,3,1,2,3,4,3,3
212,2,2,1,3,1,2,3,4,3,3
213,2,2,1,3,1,2,3,4,3,3
214,2,2,1,3,1,2,3,4,3,3
215,2,2,1,3,1,2,3,4,3,3
216,2,2,1,3,1,2,3,4,3,3
217,2,2,1,3,1,2,3,4,3,3
218,2,2,1,3,1,1,3,3,3,3
219,2,2,1,3,1,2,3,4,3,3
220,2,2,1,3,1,2,3,4,3,3
221,2,2,1,3,1,2,3,4,3,3
222,2,2,1,3,1,2,3,4,3,3
223,2,2,1,3,1,2,3,4,3,3
224,2,2,1,3,1,2,3,4,3,3
225,2,2,1,3,1,2,3,4,3,3
226,2,2,1,3,1,2,3,4,3,3
227,2,2,1,3,1,2,3,4,3,3
228,2,2,1,3,1,2,3,4,3,3
229,2,2,1,3,1,2,3,4,3,3
230,2,2,1,3,2,2,3,5,4,4
231,2,2,1,3,2,2,3,5,4,4
232,2,2,1,3,2,2,3,5,4,4
233,2,2,1,3,2,2,3,5,4,4
234,2,2,1,3,2,2,3,5,4,4
235,2,2,1,3,2,2,3,5,4,4
236,2,2,2,3,1,2,4,4,4,4
237,2,2,2,3,1,2,4,4,4,4
238,2,2,2,3,1,2,4,4,4,4
239,2,2,2,3,2,2,4,5,5,5
240,2,2,2,3,1,2,4,4,4,4
241,2,2,2,3,1,2,4,4,4,4
242,2,2,2,3,1,2,4,4,4,4
243,2,2,2,3,1,2,4,4,4,4
244,2,2,2,3,1,2,4,4,4,4
245,2,2,1,2,1,2,3,2,3,3
246,2,2,1,3,1,2,3,4,3,3
247,2,2,1,3,1,2,3,4,3,3
248,2,2,1,3,2,2,3,5,4,4
249,2,2,1,3,2,2,3,5,4,4
250,2,2,1,3,2,2,3,5,4,4
251,2,2,1,3,2,3,3,5,4,4
252,2,2,1,3,2,2,3,5,4,4
253,2,2,1,2,2,2,3,3,3,3
254,2,2,1,2,2,2,3,3,3,3
255,2,2,1,2,2,2,3,3,3,3
256,2,2,1,2,2,2,3,3,3,3
257,2,2,1,2,2,2,3,3,3,3
258,2,2,1,2,2,2,3,3,3,3
259,2,2,1,2,2,2,3,3,3,3
260,2,2,1,2,2,2,3,3,3,3
261,2,2,2,2,1,2,4,2,4,4
262,2,2,2,2,2,2,4,3,4,4
263,2,2,2,2,2,2,4,3,4,4
264,2,2,2,1,2,2,4,2,4,4
265,2,2,2,1,2,2,4,2,4,4
266,2,2,2,1,2,2,4,2,4,4
267,2,2,2,1,2,1,4,1,3,3
268,3,2,2,1,2,1,5,1,4,4
269,3,2,2,1,2,1,5,1,4,4
270,3,2,2,1,2,1,5,1,4,4
271,3,2,2,1,2,1,5,1,4,4
272,3,2,2,1,2,1,5,1,4,4
273,3,2,2,1,1,1,5,1,4,4
274,2,2,2,1,1,1,4,1,3,3
275,2,2,1,1,1,1,3,1,2,2
276,2,2,2,1,1,1,4,1,3,3
277,2,2,2,1,1,1,4,1,3,3
278,2,2,2,1,1,1,4,1,3,3
279,2,2,2,1,1,1,4,1,3,3
280,2,2,2,1,2,1,4,1,3,3
281,2,3,2,1,2,1,5,1,4,4
282,2,3,2,1,2,1,5,1,4,4
283,2,3,4,1,2,1,7,1,7,7
284,2,3,4,1,2,2,7,2,7,7
285,2,3,4,1,2,2,7,2,7,7
286,2,3,4,1,2,2,7,2,7,7
287,2,3,3,1,2,2,6,2,6,6
288,2,3,2,1,2,2,5,2,4,4
289,2,3,2,1,2,2,5,2,4,4
290,2,3,2,1,2,2,5,2,4,4
291,2,3,2,2,2,2,5,3,4,4
292,2,3,2,2,2,2,5,3,4,4
293,2,3,2,2,2,2,5,3,4,4
294,2,3,4,2,2,2,7,3,7,7
295,2,3,4,2,2,2,7,3,7,7
296,2,3,2,2,2,2,5,3,4,4
297,1,3,2,2,2,1,4,2,4,4
298,2,3,2,2,2,1,5,2,4,4
299,1,3,2,2,2,1,4,2,4,4
300,1,3,2,3,2,1,4,4,4,4
301,1,3,2,3,2,1,4,4,4,4
302,1,3,2,3,2,1,4,4,4,4
303,1,3,2,3,2,1,4,4,4,4
304,1,3,2,3,2,1,4,4,4,4
305,1,3,2,3,2,1,4,4,4,4
306,1,3,2,3,2,1,4,4,4,4
307,1,3,2,3,2,1,4,4,4,4
308,2,3,2,3,2,1,5,4,5,5
309,2,3,2,3,2,1,5,4,5,5
310,2,3,2,3,2,1,5,4,5,5
311,2,3,2,3,2,1,5,4,5,5
312,2,3,2,2,2,1,5,2,4,4
313,2,3,2,2,2,1,5,2,4,4
314,2,3,2,2,2,1,5,2,4,4
315,2,3,2,2,2,1,5,2,4,4
316,2,3,2,2,2,1,5,2,4,4
317,2,3,2,2,2,1,5,2,4,4
318,2,3,2,2,2,1,5,2,4,4
319,2,3,2,2,2,1,5,2,4,4
320,2,3,2,2,2,1,5,2,4,4
321,2,3,2,2,2,1,5,2,4,4
322,2,3,2,2,2,1,5,2,4,4
323,2,3,2,1,2,1,5,1,4,4
324,2,3,2,1,2,1,5,1,4,4
325,3,3,2,1,2,1,6,1,6,6
326,3,3,1,1,2,1,5,1,4,4
327,3,2,2,1,2,1,5,1,4,4
328,3,2,1,1,2,1,4,1,3,3
329,3,2,1,1,2,1,4,1,3,3
330,3,2,1,1,2,1,4,1,3,3
331,3,2,1,1,2,1,4,1,3,3
332,3,2,1,2,2,1,4,2,4,4
333,3,2,1,1,2,1,4,1,3,3
334,3,2,1,1,2,1,4,1,3,3
335,3,2,1,2,2,1,4,2,4,4
336,3,2,1,2,2,1,4,2,4,4
337,3,2,1,2,2,1,4,2,4,4
338,3,2,1,1,2,1,4,1,3,3
339,3,2,1,1,2,1,4,1,3,3
340,2,2,1,2,2,2,3,3,3,3
341,2,2,2,2,2,2,4,3,4,4
342,2,2,2,2,2,2,4,3,4,4
343,2,2,2,2,2,2,4,3,4,4
344,2,2,3,2,2,2,5,3,4,4
345,2,2,4,2,2,2,6,3,6,6
346,2,2,4,1,2,2,6,2,6,6
347,2,2,4,1,2,2,6,2,6,6
348,2,2,4,2,2,1,6,2,6,6
349,2,2,4,2,2,1,6,2,6,6
350,2,2,3,2,2,1,5,2,4,4
351,2,2,3,2,2,1,5,2,4,4
352,2,2,3,1,2,1,5,1,4,4
353,2,2,2,1,2,1,4,1,3,3
354,2,2,2,1,2,1,4,1,3,3
355,2,2,1,2,2,1,3,2,3,3
356,2,2,1,2,2,1,3,2,3,3
357,2,2,1,2,2,1,3,2,3,3
358,2,2,1,2,2,1,3,2,3,3
359,2,2,1,2,2,1,3,2,3,3
360,2,2,1,2,2,1,3,2,3,3
361,2,2,1,2,2,1,3,2,3,3
362,2,2,1,2,2,2,3,3,3,3
363,2,2,1,2,2,1,3,2,3,3
364,2,2,1,2,2,1,3,2,3,3
365,2,2,1,2,2,1,3,2,3,3
366,2,2,1,2,2,1,3,2,3,3
367,2,2,1,2,2,1,3,2,3,3
368,2,2,2,2,2,1,4,2,4,4
369,2,2,2,2,2,1,4,2,4,4
370,2,2,2,2,2,1,4,2,4,4
371,2,2,2,2,2,1,4,2,4,4
372,2,2,2,2,2,1,4,2,4,4
373,2,2,2,2,2,1,4,2,4,4
374,2,2,1,2,2,1,3,2,3,3
375,2,2,1,2,2,1,3,2,3,3
376,2,2,1,2,2,1,3,2,3,3
377,2,2,1,2,2,1,3,2,3,3
378,2,2,1,2,2,1,3,2,3,3
379,2,2,1,2,2,1,3,2,3,3
380,2,2,1,2,2,1,3,2,3,3
381,2,2,1,2,2,1,3,2,3,3
382,2,2,1,2,2,1,3,2,3,3
383,2,2,1,2,2,1,3,2,3,3
384,2,2,1,2,2,1,3,2,3,3
385,2,2,1,2,2,1,3,2,3,3
386,2,2,1,2,2,1,3,2,3,3
387,2,2,1,2,2,1,3,2,3,3
388,2,2,1,2,2,1,3,2,3,3
389,2,2,1,2,2,1,3,2,3,3
390,2,2,1,2,2,1,3,2,3,3
391,2,3,1,2,2,1,4,2,4,4
392,2,3,1,2,2,1,4,2,4,4
393,2,3,1,2,2,1,4,2,4,4
394,2,3,1,2,2,1,4,2,4,4
395,2,3,1,2,2,1,4,2,4,4
396,2,3,1,2,2,1,4,2,4,4
397,2,3,1,2,2,1,4,2,4,4
398,2,3,1,2,2,1,4,2,4,4
399,2,3,1,2,2,1,4,2,4,4
400,2,2,1,2,2,1,3,2,3,3
401,2,2,1,2,2,1,3,2,3,3
402,2,2,1,2,2,1,3,2,3,3
403,2,2,1,2,2,1,3,2,3,3
404,2,2,1,2,2,1,3,2,3,3
405,2,2,1,2,2,1,3,2,3,3
406,2,3,1,2,2,1,4,2,4,4
407,2,2,1,2,2,1,3,2,3,3
408,2,3,1,2,2,1,4,2,4,4
409,2,2,1,2,2,1,3,2,3,3
410,2,3,1,2,2,1,4,2,4,4
411,2,2,1,2,2,1,3,2,3,3
412,2,3,1,2,2,1,4,2,4,4
413,2,3,1,2,2,1,4,2,4,4
414,2,3,1,2,2,1,4,2,4,4
415,2,2,1,2,2,1,3,2,3,3
416,2,2,1,2,2,1,3,2,3,3
417,2,3,1,3,2,1,4,4,4,4
418,2,2,1,3,2,1,3,4,3,3
419,2,2,1,2,2,1,3,2,3,3
420,2,2,1,2,2,1,3,2,3,3
421,2,2,1,2,2,1,3,2,3,3
422,2,2,1,2,2,1,3,2,3,3
423,2,2,1,2,2,1,3,2,3,3
424,2,2,1,2,2,1,3,2,3,3
425,2,2,1,2,2,1,3,2,3,3
426,2,2,1,1,2,1,3,1,2,2
427,2,2,1,2,2,1,3,2,3,3
428,2,2,1,1,2,1,3,1,2,2
429,2,2,1,1,2,1,3,1,2,2
430,2,2,1,2,2,1,3,2,3,3
431,2,2,1,2,2,1,3,2,3,3
432,3,2,1,2,2,1,4,2,4,4
433,3,2,1,2,2,1,4,2,4,4
434,3,2,1,2,2,1,4,2,4,4
435,3,2,1,2,2,1,4,2,4,4
436,3,2,1,2,2,1,4,2,4,4
437,2,2,1,2,2,1,3,2,3,3
438,2,2,1,2,2,1,3,2,3,3
439,2,2,1,2,2,1,3,2,3,3
440,2,2,1,2,2,1,3,2,3,3
441,2,2,1,2,2,1,3,2,3,3
442,2,2,1,2,2,1,3,2,3,3
443,2,2,1,1,2,1,3,1,2,2
444,2,2,1,1,2,1,3,1,2,2
445,2,2,1,1,2,1,3,1,2,2
446,2,2,1,1,2,1,3,1,2,2
447,2,2,1,1,2,1,3,1,2,2
448,2,2,1,1,2,1,3,1,2,2
449,2,2,1,1,2,1,3,1,2,2
450,2,2,1,2,2,1,3,2,3,3
451,2,2,1,2,2,1,3,2,3,3
452,2,2,1,2,2,1,3,2,3,3
453,2,2,1,2,2,1,3,2,3,3
454,2,2,1,2,2,1,3,2,3,3
455,2,2,1,2,2,1,3,2,3,3
456,2,2,1,2,2,1,3,2,3,3
457,2,2,1,2,2,1,3,2,3,3
458,2,2,1,2,2,1,3,2,3,3
459,2,2,1,2,2,1,3,2,3,3
460,2,2,1,2,2,1,3,2,3,3
461,2,2,1,2,2,1,3,2,3,3
462,2,2,1,2,2,1,3,2,3,3
463,2,2,1,2,2,1,3,2,3,3
464,2,2,1,2,2,1,3,2,3,3
465,2,2,1,2,1,1,3,1,2,2
466,2,2,1,2,1,1,3,1,2,2
467,2,2,1,1,2,1,3,1,2,2
468,2,2,1,1,2,1,3,1,2,2
469,2,2,1,1,2,1,3,1,2,2
470,2,2,1,1,2,1,3,1,2,2
471,2,2,1,1,2,1,3,1,2,2
472,2,2,1,1,1,1,3,1,2,2
473,2,2,2,1,2,1,4,1,3,3
474,2,2,2,1,2,1,4,1,3,3
475,2,2,2,1,2,1,4,1,3,3
476,2,2,2,1,2,1,4,1,3,3
477,2,2,1,1,2,1,3,1,2,2
478,2,2,1,1,2,1,3,1,2,2
479,2,2,1,1,2,1,3,1,2,2
480,2,2,1,1,2,1,3,1,2,2
481,2,2,1,1,2,1,3,1,2,2
482,2,2,1,1,2,1,3,1,2,2
483,2,2,1,1,2,1,3,1,2,2
484,2,2,2,1,2,1,4,1,3,3
485,2,2,2,1,2,1,4,1,3,3
486,2,2,2,1,2,1,4,1,3,3
487,2,2,2,1,2,1,4,1,3,3
488,2,2,2,1,2,1,4,1,3,3
489,2,3,2,1,2,1,5,1,4,4
490,2,3,2,1,2,1,5,1,4,4
491,2,3,2,1,2,1,5,1,4,4
492,2,3,2,1,2,1,5,1,4,4
493,2,3,2,1,2,1,5,1,4,4
494,2,3,2,1,2,1,5,1,4,4
495,2,3,2,1,2,1,5,1,4,4
496,2,3,1,1,2,1,4,1,3,3
497,2,3,1,1,2,1,4,1,3,3
498,2,3,1,1,2,1,4,1,3,3
499,2,3,2,2,2,1,5,2,4,4
500,2,3,2,2,2,2,5,3,4,4
501,2,3,2,2,2,2,5,3,4,4
502,2,3,2,2,2,2,5,3,4,4
503,2,3,2,2,2,1,5,2,4,4
504,2,3,1,2,2,1,4,2,4,4
505,2,3,1,2,2,1,4,2,4,4
506,2,3,1,2,2,1,4,2,4,4
507,2,3,1,2,2,1,4,2,4,4
508,2,3,2,2,2,1,5,2,4,4
509,2,3,2,3,2,1,5,4,5,5
510,1,3,2,3,2,1,4,4,4,4
511,1,3,2,3,2,1,4,4,4,4
512,1,3,2,3,2,1,4,4,4,4
513,1,3,2,3,2,2,4,5,5,5
514,1,3,2,3,2,2,4,5,5,5
515,1,3,2,3,2,2,4,5,5,5
516,1,3,2,2,2,2,4,3,4,4
517,1,3,2,2,2,2,4,3,4,4
518,1,4,2,2,2,2,5,3,4,4
519,1,4,2,2,2,2,5,3,4,4
520,1,4,2,2,2,1,5,2,4,4
521,1,4,2,2,2,1,5,2,4,4
522,1,4,2,3,2,1,5,4,5,5
523,1,3,2,3,2,1,4,4,4,4
524,1,3,2,3,2,1,4,4,4,4
525,1,3,2,3,2,1,4,4,4,4
526,1,3,2,2,2,1,4,2,4,4
527,1,3,2,2,2,1,4,2,4,4
528,1,3,2,2,2,1,4,2,4,4
529,1,3,2,2,2,1,4,2,4,4
530,1,3,2,2,2,1,4,2,4,4
531,2,3,2,2,2,1,5,2,4,4
532,2,3,1,2,2,1,4,2,4,4
533,2,3,1,2,2,1,4,2,4,4
534,2,3,1,2,2,1,4,2,4,4
535,2,3,2,1,2,1,5,1,4,4
536,2,3,2,1,2,1,5,1,4,4
537,3,3,2,1,2,1,6,1,6,6
538,3,3,2,1,2,1,6,1,6,6
539,3,3,2,1,2,1,6,1,6,6
540,3,3,1,1,2,1,5,1,4,4
541,3,3,2,1,2,1,6,1,6,6
542,3,3,2,1,2,1,6,1,6,6
543,3,3,2,1,2,1,6,1,6,6
544,3,3,2,1,2,1,6,1,6,6
545,3,2,1,1,2,1,4,1,3,3
546,3,2,2,1,2,1,5,1,4,4
547,3,2,1,1,2,1,4,1,3,3
548,3,2,1,1,2,1,4,1,3,3
549,3,2,1,1,2,1,4,1,3,3
550,3,2,1,1,2,1,4,1,3,3
551,3,2,1,1,2,1,4,1,3,3
552,3,2,1,1,2,1,4,1,3,3
553,3,2,1,1,2,1,4,1,3,3
554,3,2,1,1,2,1,4,1,3,3
555,3,2,1,1,2,1,4,1,3,3
556,3,2,1,1,2,1,4,1,3,3
557,3,2,1,1,2,1,4,1,3,3
558,2,2,1,1,2,1,3,1,2,2
559,3,2,1,1,2,1,4,1,3,3
560,2,2,1,1,2,1,3,1,2,2
561,2,2,1,1,2,1,3,1,2,2
562,2,2,1,1,2,1,3,1,2,2
563,2,2,1,1,2,1,3,1,2,2
564,2,2,1,1,2,1,3,1,2,2
565,2,2,1,2,2,1,3,2,3,3
566,2,2,1,2,2,1,3,2,3,3
567,2,2,1,2,2,1,3,2,3,3
568,2,2,1,2,2,1,3,2,3,3
569,2,2,1,2,2,1,3,2,3,3
570,2,2,1,2,2,1,3,2,3,3
571,2,2,1,2,2,1,3,2,3,3
572,2,2,1,2,2,1,3,2,3,3
573,2,2,1,2,2,1,3,2,3,3
574,2,2,1,2,2,1,3,2,3,3
575,2,2,1,2,2,1,3,2,3,3
576,2,2,1,2,2,1,3,2,3,3
577,2,2,1,2,2,1,3,2,3,3
578,2,2,1,2,2,1,3,2,3,3
579,2,2,1,2,2,1,3,2,3,3
580,2,2,1,2,2,1,3,2,3,3
581,2,2,1,2,2,1,3,2,3,3
582,2,2,1,2,2,2,3,3,3,3
583,2,2,1,2,2,2,3,3,3,3
584,2,2,1,2,2,1,3,2,3,3
585,2,2,1,2,2,1,3,2,3,3
586,2,2,1,2,2,1,3,2,3,3
587,2,2,1,2,2,1,3,2,3,3
588,2,2,1,2,2,1,3,2,3,3
589,2,2,1,2,2,1,3,2,3,3
590,2,2,1,2,2,1,3,2,3,3
591,2,2,1,2,2,1,3,2,3,3
592,2,2,1,2,2,1,3,2,3,3
593,2,2,1,2,2,1,3,2,3,3
594,2,2,2,2,2,1,4,2,4,4
595,2,2,2,2,2,1,4,2,4,4
596,2,2,1,2,2,1,3,2,3,3
597,2,2,2,2,2,1,4,2,4,4
598,2,2,2,1,2,2,4,2,4,4
599,2,2,1,1,2,2,3,2,3,3
600,2,2,1,1,2,2,3,2,3,3
601,2,1,1,1,2,2,1,2,1,1
602,2,1,1,1,2,2,1,2,1,1
603,2,1,1,1,2,2,1,2,1,1
604,2,1,1,1,2,2,1,2,1,1
605,2,1,1,1,2,1,1,1,1,1
606,2,2,1,1,2,1,3,1,2,2
607,2,2,1,1,2,1,3,1,2,2
608,2,2,1,1,2,1,3,1,2,2
609,2,2,1,1,2,1,3,1,2,2
610,2,2,1,1,2,1,3,1,2,2
611,2,2,1,1,2,1,3,1,2,2
612,2,2,1,1,2,1,3,1,2,2
613,2,2,1,1,2,1,3,1,2,2
614,2,2,1,1,2,1,3,1,2,2
615,2,2,2,1,2,1,4,1,3,3
616,2,2,2,1,2,1,4,1,3,3
617,2,2,2,1,2,1,4,1,3,3
618,2,2,2,1,2,1,4,1,3,3
619,2,2,2,1,2,1,4,1,3,3
620,2,3,2,1,2,1,5,1,4,4
621,2,3,2,2,2,1,5,2,4,4
622,2,3,2,2,2,1,5,2,4,4
623,2,3,2,2,2,1,5,2,4,4
624,2,3,1,2,2,1,4,2,4,4
625,2,3,1,2,2,1,4,2,4,4
626,2,3,1,2,2,1,4,2,4,4
627,2,3,1,2,2,1,4,2,4,4
628,2,3,1,2,2,1,4,2,4,4
629,2,3,1,2,2,1,4,2,4,4
630,2,3,1,2,2,1,4,2,4,4
631,2,3,1,2,2,1,4,2,4,4
