frame,Neck,Trunk,Leg,UpperArm,LowerArm,Wrist,A,B,C,Final
86,2,3,3,2,1,2,6,2,6,6
87,2,3,3,2,1,2,6,2,6,6
88,2,3,3,2,1,2,6,2,6,6
89,2,3,3,2,1,2,6,2,6,6
90,2,3,3,2,1,2,6,2,6,6
91,2,3,3,2,1,2,6,2,6,6
92,2,3,3,2,1,2,6,2,6,6
93,2,3,4,2,1,2,7,2,7,7
94,2,3,4,3,1,2,7,4,8,8
95,2,3,3,3,1,2,6,4,7,7
96,2,3,4,3,1,1,7,3,7,7
97,2,3,4,3,1,1,7,3,7,7
98,2,3,4,3,1,1,7,3,7,7
99,2,3,4,3,1,1,7,3,7,7
100,2,3,4,3,1,1,7,3,7,7
101,2,3,3,3,1,1,6,3,6,6
102,2,3,4,3,1,1,7,3,7,7
103,2,3,4,2,1,2,7,2,7,7
104,2,3,4,2,1,1,7,1,7,7
105,2,3,4,2,1,2,7,2,7,7
106,2,3,4,2,1,2,7,2,7,7
107,2,3,4,2,1,2,7,2,7,7
108,2,3,3,2,1,1,6,1,6,6
109,2,3,3,2,1,2,6,2,6,6
110,2,3,3,2,1,2,6,2,6,6
111,2,3,4,2,1,1,7,1,7,7
112,2,3,3,2,1,2,6,2,6,6
113,2,3,3,2,1,1,6,1,6,6
114,2,3,3,2,1,1,6,1,6,6
115,2,3,3,2,1,1,6,1,6,6
116,2,3,3,2,1,1,6,1,6,6
117,2,3,3,2,1,1,6,1,6,6
118,2,3,3,2,1,1,6,1,6,6
119,2,3,3,2,1,1,6,1,6,6
120,2,3,3,2,1,1,6,1,6,6
121,2,3,3,2,1,1,6,1,6,6
122,2,3,4,2,1,1,7,1,7,7
123,2,3,4,2,1,1,7,1,7,7
124,2,3,3,2,1,1,6,1,6,6
125,2,3,3,3,1,1,6,3,6,6
126,2,3,3,3,1,1,6,3,6,6
127,2,3,4,2,1,2,7,2,7,7
128,2,3,3,2,1,1,6,1,6,6
129,2,3,4,2,1,1,7,1,7,7
130,2,3,3,2,1,2,6,2,6,6
131,2,3,3,2,1,2,6,2,6,6
132,2,3,3,2,1,2,6,2,6,6
133,2,3,3,2,1,2,6,2,6,6
134,2,3,3,3,1,1,6,3,6,6
135,2,3,3,3,1,1,6,3,6,6
136,2,3,4,2,1,2,7,2,7,7
137,2,3,4,2,1,2,7,2,7,7
138,2,3,4,2,1,2,7,2,7,7
139,2,3,4,2,1,2,7,2,7,7
140,2,3,4,2,1,2,7,2,7,7
141,2,3,4,3,1,2,7,4,8,8
142,2,3,4,3,1,2,7,4,8,8
143,2,3,4,3,1,2,7,4,8,8
144,2,3,4,3,1,2,7,4,8,8
145,2,3,3,3,1,1,6,3,6,6
146,2,3,3,3,1,1,6,3,6,6
147,2,3,4,3,1,2,7,4,8,8
148,2,3,4,3,1,1,7,3,7,7
149,2,3,3,2,1,2,6,2,6,6
150,2,3,3,2,1,2,6,2,6,6
151,2,3,3,3,1,2,6,4,7,7
152,2,3,3,2,1,2,6,2,6,6
153,2,3,3,2,1,2,6,2,6,6
154,2,3,3,2,1,2,6,2,6,6
155,2,3,3,2,1,1,6,1,6,6
156,2,3,3,3,1,1,6,3,6,6
157,2,3,4,3,1,1,7,3,7,7
158,2,3,4,3,1,1,7,3,7,7
159,2,3,3,2,1,2,6,2,6,6
160,2,3,4,3,1,1,7,3,7,7
161,2,3,4,2,1,2,7,2,7,7
162,2,3,4,2,1,1,7,1,7,7
163,2,3,4,2,1,2,7,2,7,7
164,2,3,4,2,1,2,7,2,7,7
165,2,3,4,2,1,2,7,2,7,7
166,2,3,3,2,1,2,6,2,6,6
167,2,3,3,3,1,1,6,3,6,6
168,2,3,3,2,1,2,6,2,6,6
169,2,3,3,3,1,1,6,3,6,6
170,2,3,3,2,1,2,6,2,6,6
171,2,3,3,2,1,2,6,2,6,6
172,2,3,3,2,1,2,6,2,6,6
173,2,3,3,3,1,1,6,3,6,6
174,2,3,3,3,1,1,6,3,6,6
175,2,3,3,2,1,2,6,2,6,6
176,2,3,3,2,1,2,6,2,6,6
177,2,3,3,2,1,2,6,2,6,6
178,2,3,3,2,1,2,6,2,6,6
179,2,3,3,2,1,2,6,2,6,6
180,2,3,3,2,1,2,6,2,6,6
181,2,3,3,2,1,2,6,2,6,6
182,2,3,3,2,1,1,6,1,6,6
183,2,3,3,2,1,1,6,1,6,6
184,2,3,3,2,1,1,6,1,6,6
185,2,3,3,2,1,1,6,1,6,6
186,2,3,3,2,1,2,6,2,6,6
187,2,3,3,2,1,1,6,1,6,6
188,2,3,3,2,1,2,6,2,6,6
189,2,3,3,2,1,2,6,2,6,6
190,2,3,3,3,1,1,6,3,6,6
191,2,3,3,3,1,1,6,3,6,6
192,2,3,3,3,1,2,6,4,7,7
193,2,3,3,2,1,2,6,2,6,6
194,2,3,3,2,1,2,6,2,6,6
195,2,3,3,2,1,2,6,2,6,6
196,2,3,3,2,1,2,6,2,6,6
197,2,3,4,2,1,2,7,2,7,7
198,2,3,3,2,1,2,6,2,6,6
199,2,3,3,2,1,2,6,2,6,6
200,2,3,3,2,1,2,6,2,6,6
201,2,3,3,2,1,1,6,1,6,6
202,2,3,3,3,1,2,6,4,7,7
203,2,3,3,2,1,2,6,2,6,6
204,2,3,3,2,1,2,6,2,6,6
205,2,3,3,2,1,2,6,2,6,6
206,2,3,3,3,2,2,6,5,8,8
207,2,3,3,2,2,2,6,3,6,6
208,2,3,3,2,1,1,6,1,6,6
209,2,3,3,2,1,1,6,1,6,6
210,2,3,3,2,1,2,6,2,6,6
211,2,3,3,2,1,2,6,2,6,6
212,2,3,3,2,1,2,6,2,6,6
213,2,3,3,2,1,1,6,1,6,6
214,2,3,3,2,1,2,6,2,6,6
215,2,3,3,2,1,2,6,2,6,6
216,2,3,3,3,1,2,6,4,7,7
217,2,3,3,2,1,2,6,2,6,6
218,2,3,3,2,1,2,6,2,6,6
219,2,3,3,2,1,2,6,2,6,6
220,2,3,3,2,1,2,6,2,6,6
221,2,3,3,2,1,2,6,2,6,6
222,2,3,3,2,1,2,6,2,6,6
223,2,3,3,2,1,2,6,2,6,6
224,2,3,3,2,1,2,6,2,6,6
225,2,3,3,2,1,2,6,2,6,6
226,2,3,3,2,1,2,6,2,6,6
227,2,3,3,2,1,2,6,2,6,6
228,2,3,3,2,1,2,6,2,6,6
229,2,3,3,2,1,2,6,2,6,6
230,2,3,3,2,2,2,6,3,6,6
231,2,3,3,2,1,1,6,1,6,6
232,2,3,3,2,1,1,6,1,6,6
233,2,3,3,2,1,2,6,2,6,6
234,2,3,3,2,1,2,6,2,6,6
235,2,3,3,2,1,2,6,2,6,6
236,2,3,3,2,1,2,6,2,6,6
237,2,3,3,2,1,2,6,2,6,6
238,2,3,3,2,1,2,6,2,6,6
239,2,3,3,2,1,2,6,2,6,6
240,2,3,3,2,1,2,6,2,6,6
241,2,3,3,2,1,2,6,2,6,6
242,2,3,3,3,1,1,6,3,6,6
243,2,3,3,2,1,2,6,2,6,6
244,2,3,3,3,1,2,6,4,7,7
245,2,3,3,2,1,2,6,2,6,6
246,2,3,3,2,1,2,6,2,6,6
247,2,3,3,2,1,2,6,2,6,6
248,2,3,3,2,1,2,6,2,6,6
249,2,3,3,2,1,2,6,2,6,6
250,2,3,3,2,1,2,6,2,6,6
251,2,3,3,2,1,1,6,1,6,6
252,2,3,3,2,1,2,6,2,6,6
253,2,3,3,3,1,2,6,4,7,7
254,2,3,3,3,1,2,6,4,7,7
255,2,3,3,3,1,2,6,4,7,7
256,2,3,3,3,1,2,6,4,7,7
257,2,3,3,3,1,2,6,4,7,7
258,2,3,3,2,2,1,6,2,6,6
259,2,3,3,2,2,1,6,2,6,6
260,2,3,4,2,2,1,7,2,7,7
261,3,3,4,2,2,1,8,2,8,8
262,3,3,4,2,2,1,8,2,8,8
263,3,3,4,2,2,2,8,3,8,8
264,2,3,4,2,2,2,7,3,7,7
265,2,3,4,2,2,2,7,3,7,7
266,2,3,4,2,2,1,7,2,7,7
267,2,3,4,2,2,1,7,2,7,7
268,2,3,3,2,2,1,6,2,6,6
269,2,3,4,2,2,1,7,2,7,7
270,2,3,4,2,2,1,7,2,7,7
271,2,3,4,2,2,2,7,3,7,7
272,2,3,4,2,2,1,7,2,7,7
273,2,3,3,2,2,1,6,2,6,6
274,2,3,3,2,2,1,6,2,6,6
275,2,3,3,2,2,2,6,3,6,6
276,2,3,3,2,2,2,6,3,6,6
277,2,3,3,2,1,2,6,2,6,6
278,3,3,3,2,1,2,7,2,7,7
279,2,3,3,2,1,2,6,2,6,6
280,2,3,3,1,1,2,6,2,6,6
281,2,3,3,1,1,2,6,2,6,6
282,2,3,3,1,2,2,6,2,6,6
283,2,3,3,1,1,2,6,2,6,6
284,2,3,3,1,2,2,6,2,6,6
285,2,3,3,1,1,2,6,2,6,6
286,2,3,3,1,1,2,6,2,6,6
287,2,3,3,1,2,2,6,2,6,6
288,1,3,3,1,2,2,5,2,4,4
289,1,3,2,1,2,2,4,2,4,4
290,2,3,3,1,2,2,6,2,6,6
291,1,2,4,1,2,1,5,1,4,4
292,1,2,4,1,2,2,5,2,4,4
293,1,2,4,1,2,2,5,2,4,4
294,1,2,4,1,2,2,5,2,4,4
295,1,2,4,1,2,2,5,2,4,4
296,1,2,4,1,2,2,5,2,4,4
297,1,2,4,1,2,2,5,2,4,4
298,1,2,4,1,2,2,5,2,4,4
299,1,2,4,1,2,2,5,2,4,4
300,1,2,4,1,2,2,5,2,4,4
301,1,2,4,1,2,2,5,2,4,4
302,1,2,3,1,2,2,4,2,4,4
303,1,2,2,1,2,2,3,2,3,3
304,1,2,2,1,2,2,3,2,3,3
305,1,2,2,1,2,2,3,2,3,3
306,1,2,1,1,2,1,2,1,1,1
307,1,2,1,1,2,1,2,1,1,1
308,1,2,1,1,2,1,2,1,1,1
309,1,2,1,1,2,1,2,1,1,1
310,1,1,1,1,2,1,1,1,1,1
311,1,1,1,1,2,1,1,1,1,1
312,1,1,2,1,2,1,2,1,1,1
313,1,1,3,1,2,1,3,1,2,2
314,1,1,3,1,2,1,3,1,2,2
315,1,1,4,1,2,1,4,1,3,3
316,1,2,4,1,2,1,5,1,4,4
317,1,2,4,1,2,1,5,1,4,4
318,1,2,4,1,2,1,5,1,4,4
319,1,2,4,1,2,1,5,1,4,4
320,1,2,4,1,2,2,5,2,4,4
321,1,2,4,1,2,2,5,2,4,4
322,1,2,4,1,2,2,5,2,4,4
323,1,2,4,1,2,2,5,2,4,4
324,1,2,3,1,2,2,4,2,4,4
325,1,2,3,1,1,2,4,2,4,4
326,1,2,3,1,1,2,4,2,4,4
327,1,2,4,1,1,2,5,2,4,4
328,2,2,4,1,1,2,6,2,6,6
329,2,2,4,1,1,2,6,2,6,6
330,2,2,4,1,1,2,6,2,6,6
331,2,2,4,1,1,2,6,2,6,6
332,1,2,4,1,1,2,5,2,4,4
333,1,2,4,1,1,2,5,2,4,4
334,1,2,4,1,1,2,5,2,4,4
335,1,2,4,1,1,2,5,2,4,4
336,1,3,4,1,1,2,6,2,6,6
337,1,3,4,1,1,2,6,2,6,6
338,1,3,4,1,1,2,6,2,6,6
339,1,3,4,1,1,2,6,2,6,6
340,1,3,4,2,1,2,6,2,6,6
341,1,3,4,2,1,2,6,2,6,6
342,1,3,4,2,1,2,6,2,6,6
343,1,3,4,2,1,2,6,2,6,6
344,1,3,4,2,1,2,6,2,6,6
345,1,3,4,2,1,2,6,2,6,6
346,1,3,4,2,2,2,6,3,6,6
347,1,3,4,2,2,2,6,3,6,6
348,1,3,4,2,1,1,6,1,6,6
349,1,3,4,2,2,2,6,3,6,6
350,1,3,4,2,2,2,6,3,6,6
351,1,3,4,2,1,2,6,2,6,6
352,1,3,4,2,2,2,6,3,6,6
353,1,3,4,2,2,2,6,3,6,6
354,1,3,4,2,2,1,6,2,6,6
355,1,3,4,2,2,1,6,2,6,6
356,1,3,4,2,2,2,6,3,6,6
357,1,3,4,2,2,2,6,3,6,6
358,1,3,4,2,2,1,6,2,6,6
359,2,3,4,2,2,2,7,3,7,7
360,2,3,4,2,2,1,7,2,7,7
361,2,3,4,3,2,1,7,4,8,8
362,2,3,4,2,2,1,7,2,7,7
363,2,3,4,2,2,2,7,3,7,7
364,2,3,4,2,2,1,7,2,7,7
365,2,3,4,2,2,2,7,3,7,7
366,2,3,4,2,2,2,7,3,7,7
367,2,3,4,2,2,2,7,3,7,7
368,2,3,4,2,2,2,7,3,7,7
369,2,3,4,2,2,2,7,3,7,7
370,2,3,4,2,2,2,7,3,7,7
371,2,3,4,2,2,2,7,3,7,7
372,2,3,4,2,2,1,7,2,7,7
373,2,3,4,2,2,2,7,3,7,7
374,2,3,4,2,2,1,7,2,7,7
375,2,3,4,2,2,1,7,2,7,7
376,2,3,4,2,2,2,7,3,7,7
377,2,3,4,2,2,2,7,3,7,7
378,2,3,4,2,2,1,7,2,7,7
379,2,3,4,2,2,1,7,2,7,7
380,2,3,4,2,2,2,7,3,7,7
381,2,3,4,2,2,1,7,2,7,7
382,2,3,4,2,2,1,7,2,7,7
383,2,3,4,2,2,1,7,2,7,7
384,2,3,4,2,2,1,7,2,7,7
385,2,3,4,2,2,1,7,2,7,7
386,2,3,4,2,2,1,7,2,7,7
387,2,3,4,2,2,1,7,2,7,7
388,2,3,4,2,2,1,7,2,7,7
389,2,3,4,2,2,1,7,2,7,7
390,2,3,4,2,2,2,7,3,7,7
391,2,3,4,2,2,2,7,3,7,7
392,2,3,4,2,2,2,7,3,7,7
393,2,3,4,2,2,1,7,2,7,7
394,2,3,4,2,2,2,7,3,7,7
395,2,3,4,2,2,2,7,3,7,7
396,2,3,4,2,2,2,7,3,7,7
397,2,3,4,2,2,2,7,3,7,7
398,2,3,4,2,2,2,7,3,7,7
399,2,3,4,2,2,2,7,3,7,7
400,2,3,4,2,2,2,7,3,7,7
401,2,3,4,2,2,1,7,2,7,7
402,2,3,4,2,2,1,7,2,7,7
403,2,3,4,2,2,1,7,2,7,7
404,2,3,4,2,2,1,7,2,7,7
405,2,3,4,2,2,1,7,2,7,7
406,2,3,4,2,2,1,7,2,7,7
407,2,3,4,2,2,1,7,2,7,7
408,2,3,4,2,2,1,7,2,7,7
409,2,3,4,2,2,1,7,2,7,7
410,2,3,4,2,2,1,7,2,7,7
411,2,3,4,2,2,1,7,2,7,7
412,2,3,4,2,2,1,7,2,7,7
413,2,3,4,2,2,2,7,3,7,7
414,2,3,4,2,2,1,7,2,7,7
415,2,3,4,2,2,2,7,3,7,7
416,2,3,4,2,2,1,7,2,7,7
417,2,3,4,2,2,2,7,3,7,7
418,2,3,4,2,2,1,7,2,7,7
419,2,3,4,2,2,1,7,2,7,7
420,2,3,4,2,2,2,7,3,7,7
421,2,3,4,2,2,2,7,3,7,7
422,2,3,4,2,2,2,7,3,7,7
423,2,3,4,2,2,2,7,3,7,7
424,2,3,4,2,2,2,7,3,7,7
425,2,3,4,2,2,2,7,3,7,7
426,2,3,4,2,2,2,7,3,7,7
427,2,3,4,2,2,2,7,3,7,7
428,2,3,4,2,2,2,7,3,7,7
429,2,3,4,2,2,1,7,2,7,7
430,2,3,4,2,2,1,7,2,7,7
431,2,3,4,2,2,2,7,3,7,7
432,2,3,4,2,2,1,7,2,7,7
433,2,3,4,2,2,2,7,3,7,7
434,2,3,4,2,2,2,7,3,7,7
435,2,3,4,2,2,2,7,3,7,7
436,2,3,4,2,2,2,7,3,7,7
437,2,3,4,2,2,2,7,3,7,7
438,2,3,4,2,2,2,7,3,7,7
439,2,3,4,2,2,2,7,3,7,7
440,2,3,4,2,2,2,7,3,7,7
441,2,3,4,2,2,2,7,3,7,7
442,2,3,4,2,2,2,7,3,7,7
443,2,3,4,2,2,2,7,3,7,7
444,2,3,4,2,2,2,7,3,7,7
445,2,3,4,3,2,2,7,5,9,9
446,2,3,4,2,2,2,7,3,7,7
447,2,3,4,3,2,2,7,5,9,9
448,2,3,4,3,2,2,7,5,9,9
449,2,3,4,3,2,2,7,5,9,9
450,2,3,4,3,2,2,7,5,9,9
451,2,3,4,3,2,2,7,5,9,9
452,2,3,4,3,2,1,7,4,8,8
453,2,3,4,3,1,1,7,3,7,7
454,2,3,4,3,1,1,7,3,7,7
455,2,3,4,3,2,1,7,4,8,8
456,2,3,4,3,2,2,7,5,9,9
457,2,3,4,3,2,2,7,5,9,9
458,2,3,4,3,2,2,7,5,9,9
459,2,3,4,3,1,2,7,4,8,8
460,2,3,4,3,1,2,7,4,8,8
461,2,3,4,3,2,2,7,5,9,9
462,2,3,4,3,1,2,7,4,8,8
463,2,3,4,3,2,2,7,5,9,9
464,2,3,4,3,2,2,7,5,9,9
465,2,3,4,3,2,2,7,5,9,9
466,2,3,4,3,2,2,7,5,9,9
467,2,3,4,3,2,2,7,5,9,9
468,2,3,4,3,2,2,7,5,9,9
469,2,3,4,3,2,2,7,5,9,9
470,2,3,4,3,2,1,7,4,8,8
471,2,3,4,3,2,2,7,5,9,9
472,2,3,4,3,2,1,7,4,8,8
473,2,3,4,3,2,2,7,5,9,9
474,2,3,4,3,2,2,7,5,9,9
475,2,3,4,3,2,2,7,5,9,9
476,2,3,4,3,2,2,7,5,9,9
477,2,3,4,3,2,2,7,5,9,9
478,2,3,4,3,2,2,7,5,9,9
479,2,3,4,3,2,2,7,5,9,9
480,2,3,4,3,2,2,7,5,9,9
481,2,3,4,3,2,2,7,5,9,9
482,2,3,4,3,1,2,7,4,8,8
483,2,3,4,3,1,2,7,4,8,8
484,2,3,4,3,1,2,7,4,8,8
485,2,3,4,3,1,2,7,4,8,8
486,2,3,4,3,1,2,7,4,8,8
487,2,3,4,3,1,2,7,4,8,8
488,2,3,4,3,2,2,7,5,9,9
489,2,3,4,3,2,2,7,5,9,9
490,2,3,4,3,2,2,7,5,9,9
491,2,3,4,3,2,2,7,5,9,9
492,2,3,4,3,2,1,7,4,8,8
493,2,3,4,3,2,2,7,5,9,9
494,2,3,4,3,2,2,7,5,9,9
495,2,3,4,3,2,2,7,5,9,9
496,2,3,4,3,2,2,7,5,9,9
497,2,3,4,3,2,2,7,5,9,9
498,2,3,4,3,2,2,7,5,9,9
499,2,3,4,3,2,1,7,4,8,8
500,2,3,4,3,2,1,7,4,8,8
501,2,3,4,3,2,1,7,4,8,8
502,2,3,4,3,2,1,7,4,8,8
503,2,3,4,3,2,1,7,4,8,8
504,2,3,4,3,2,1,7,4,8,8
505,2,3,4,3,2,2,7,5,9,9
506,2,3,4,3,2,1,7,4,8,8
507,2,3,4,3,2,1,7,4,8,8
508,2,3,4,3,2,2,7,5,9,9
509,2,3,4,3,2,2,7,5,9,9
510,2,3,4,3,2,1,7,4,8,8
511,2,3,4,3,2,1,7,4,8,8
512,2,3,4,3,2,2,7,5,9,9
513,2,3,4,3,2,1,7,4,8,8
514,2,3,4,3,2,2,7,5,9,9
515,2,3,4,3,2,2,7,5,9,9
516,2,3,4,3,2,2,7,5,9,9
517,2,3,4,3,2,2,7,5,9,9
518,2,3,4,3,2,2,7,5,9,9
519,2,3,4,3,2,1,7,4,8,8
520,2,3,4,3,2,2,7,5,9,9
521,2,3,4,3,2,2,7,5,9,9
522,2,3,4,3,2,2,7,5,9,9
523,2,3,4,3,2,2,7,5,9,9
524,2,3,4,3,2,2,7,5,9,9
525,2,3,4,3,2,2,7,5,9,9
526,2,3,4,3,2,2,7,5,9,9
527,2,3,4,3,2,2,7,5,9,9
528,2,3,4,3,2,2,7,5,9,9
529,2,3,4,3,2,2,7,5,9,9
530,2,3,4,3,2,2,7,5,9,9
531,2,3,4,3,2,2,7,5,9,9
532,2,3,4,3,2,2,7,5,9,9
533,2,3,4,3,2,2,7,5,9,9
534,2,3,4,3,2,2,7,5,9,9
535,2,3,4,3,2,1,7,4,8,8
536,2,3,4,3,2,1,7,4,8,8
537,2,3,4,3,2,2,7,5,9,9
538,2,3,4,3,2,2,7,5,9,9
539,2,3,4,3,2,2,7,5,9,9
540,2,3,4,2,2,2,7,3,7,7
541,2,3,4,2,2,2,7,3,7,7
542,2,3,4,3,2,2,7,5,9,9
543,2,3,4,2,2,2,7,3,7,7
544,2,3,4,2,2,2,7,3,7,7
545,2,3,4,2,2,1,7,2,7,7
546,2,3,4,2,2,1,7,2,7,7
547,2,3,4,2,2,1,7,2,7,7
548,2,3,4,3,2,1,7,4,8,8
549,2,3,4,3,1,2,7,4,8,8
550,2,3,4,3,2,2,7,5,9,9
551,2,3,4,2,2,2,7,3,7,7
552,2,3,4,2,1,1,7,1,7,7
553,2,3,4,2,1,1,7,1,7,7
554,2,3,4,2,1,1,7,1,7,7
555,2,3,4,3,1,1,7,3,7,7
556,2,3,4,3,1,1,7,3,7,7
557,2,3,4,3,1,1,7,3,7,7
558,2,3,4,3,1,1,7,3,7,7
559,2,3,4,3,2,1,7,4,8,8
560,2,3,4,3,2,1,7,4,8,8
561,2,3,4,3,1,1,7,3,7,7
562,2,3,4,3,1,1,7,3,7,7
563,2,3,4,3,1,1,7,3,7,7
564,2,3,4,3,1,1,7,3,7,7
565,2,3,4,3,2,1,7,4,8,8
566,2,3,4,3,1,1,7,3,7,7
567,2,3,4,3,1,1,7,3,7,7
568,2,3,4,3,1,1,7,3,7,7
569,2,3,4,3,1,1,7,3,7,7
570,2,3,4,3,2,1,7,4,8,8
571,2,3,4,3,2,1,7,4,8,8
572,2,3,4,3,1,1,7,3,7,7
573,2,3,4,3,1,1,7,3,7,7
574,2,3,4,3,1,1,7,3,7,7
575,2,3,4,3,1,1,7,3,7,7
576,2,3,4,3,1,1,7,3,7,7
577,2,3,4,3,1,1,7,3,7,7
578,2,3,4,3,1,1,7,3,7,7
579,2,3,4,3,1,1,7,3,7,7
580,2,3,4,3,1,1,7,3,7,7
581,2,3,4,2,1,1,7,1,7,7
582,2,3,4,2,1,1,7,1,7,7
583,2,3,4,2,1,1,7,1,7,7
584,2,3,4,2,1,1,7,1,7,7
585,2,3,4,2,1,1,7,1,7,7
586,2,3,4,3,1,1,7,3,7,7
587,2,3,4,2,1,1,7,1,7,7
588,2,3,4,2,1,1,7,1,7,7
589,2,3,4,3,1,1,7,3,7,7
590,2,3,4,2,1,1,7,1,7,7
591,2,3,4,3,1,1,7,3,7,7
592,2,3,4,3,1,1,7,3,7,7
593,2,3,4,2,1,1,7,1,7,7
594,2,3,4,2,1,1,7,1,7,7
595,2,3,4,3,1,1,7,3,7,7
596,2,3,4,3,1,1,7,3,7,7
597,2,3,4,3,1,1,7,3,7,7
598,2,3,4,2,1,1,7,1,7,7
599,2,3,4,2,1,1,7,1,7,7
600,2,3,4,2,1,1,7,1,7,7
601,2,3,4,2,1,1,7,1,7,7
602,2,3,4,2,1,1,7,1,7,7
603,2,3,4,2,1,1,7,1,7,7
604,2,3,4,2,1,1,7,1,7,7
605,2,3,4,3,1,1,7,3,7,7
606,2,3,4,3,1,1,7,3,7,7
607,2,3,4,3,1,1,7,3,7,7
608,2,3,4,2,1,1,7,1,7,7
609,2,3,4,2,1,1,7,1,7,7
610,2,3,4,2,1,1,7,1,7,7
611,2,3,4,2,1,1,7,1,7,7
612,2,3,4,2,1,1,7,1,7,7
613,2,3,4,3,1,2,7,4,8,8
614,2,3,4,3,1,1,7,3,7,7
615,2,3,4,3,1,2,7,4,8,8
616,2,3,4,3,1,2,7,4,8,8
617,2,3,4,3,1,1,7,3,7,7
618,2,3,4,2,1,2,7,2,7,7
619,2,3,4,3,1,2,7,4,8,8
620,2,3,4,3,1,1,7,3,7,7
621,2,3,4,3,1,1,7,3,7,7
622,2,3,4,3,1,1,7,3,7,7
623,2,3,4,3,1,1,7,3,7,7
624,2,3,4,3,1,1,7,3,7,7
625,2,3,4,3,1,1,7,3,7,7
626,2,3,4,3,1,1,7,3,7,7
627,2,3,4,3,1,1,7,3,7,7
628,2,3,4,3,1,2,7,4,8,8
629,2,3,4,3,1,2,7,4,8,8
630,2,3,4,3,1,2,7,4,8,8
631,2,3,4,3,1,1,7,3,7,7
