,neck,neck,neck,trunk,trunk,trunk,upperarm,upperarm,upperarm,upperarm,lower arm,lower arm,wrist,wrist,wrist,wrist,knee,knee,leg_support
,flexion,bending,twisting,flexion,bending,twisting,left_flexion,right_flexion,left_abduction,right_abduction,left_flexion,right_flexion,left_flexion,right_flexion,left_twisting,right_twisting,left_flexion,right_flexion,ratio
frame,,,,,,,,,,,,,,,,,,,
21,34.94492036,7.806742379,19.22908616,-4.556878972,-0.868607576,10.49888746,26.70743915,-16.76167438,42.69832337,26.82304822,33.93464007,19.04032209,3.001741608,9.623949806,16.01515875,23.75669574,7.755045178,23.59479953,0.497020938
22,34.83548988,7.526489406,19.08423841,-4.580075353,-0.912901524,10.30446923,27.46020917,-16.66207889,42.23517695,26.42702479,36.50735896,19.13377351,2.637529514,9.5458928,14.62530792,23.44634842,8.095710879,23.21416883,0.497360696
23,34.72973933,7.701522144,18.8657816,-4.581077599,-0.7915558,10.0839027,26.81897903,-16.19494967,43.51440661,27.07400538,36.91317906,19.31460607,2.553376543,9.438445608,14.36002244,23.57710325,7.653566127,23.22812611,0.497300101
24,34.30138213,8.017572343,18.88895578,-4.378461888,-0.846153568,10.58674375,26.8600141,-15.8644164,43.73462121,27.27075338,38.26111947,19.72121236,2.720535404,9.851439356,14.0026123,23.71133952,7.380308872,22.69531217,0.496967198
25,34.19957328,7.759584086,18.61745978,-4.418636084,-0.741072819,10.26214931,27.30822457,-15.92981305,43.60617365,27.68169647,36.18039352,19.27322178,3.149389198,9.506380257,15.53717311,23.74963833,7.149121224,22.85868936,0.496900581
26,33.92271087,8.27660629,18.74424367,-4.662791243,-0.917318005,11.18994551,28.09698197,-16.78108707,43.04157285,27.14338539,41.87161186,18.17979325,2.817003471,9.963739755,12.94965832,24.9370215,7.215029858,22.3220794,0.496865259
27,33.6811916,8.999675087,18.79107465,-5.150905197,-0.893949668,10.81412406,28.80292325,-15.74946989,42.23084915,27.57293664,42.90721391,20.95258954,2.016019996,9.78619065,12.11251778,22.76398291,7.157666722,23.32433176,0.497812473
28,33.94899888,9.152533776,19.60242186,-5.110118981,-0.91348138,11.45977809,29.42375831,-16.08514793,42.69124546,27.81123484,43.19969768,21.13939243,4.166901675,10.44388979,11.55784137,24.02237673,7.022115775,23.74634964,0.497061074
29,32.96024573,8.39559667,17.50199983,-4.689086667,-0.532194325,10.53262584,30.59344617,-16.44767278,42.99714955,26.37065859,41.01825091,20.38343793,7.6669894,8.446001138,8.785190729,22.47627382,7.83227747,23.91700901,0.496626091
30,32.7657686,8.313972194,18.96509249,-4.82524732,-1.118677214,10.31682876,31.3655414,-16.70030006,42.1005361,27.6998046,40.14797931,20.8958293,7.479505753,8.201446829,9.105216004,22.20216249,8.366857577,23.21920821,0.497214705
31,32.82701992,8.336304795,17.99427575,-4.924800601,-1.122147143,9.393215812,32.37850993,-17.41644267,41.35383516,27.3135119,39.4875385,20.66431394,9.130272805,7.244867069,7.51978005,20.87990913,9.004450023,23.24768018,0.49771812
32,33.08464293,8.246554445,18.18639258,-4.803526151,-1.106796562,10.20898069,31.82090456,-17.12175038,42.02054669,27.50222333,41.37980673,21.08335506,8.93484211,7.181995469,7.166980514,21.1531624,8.875808557,22.71217025,0.497196403
33,33.25548336,8.778849663,19.71148897,-4.643885948,-1.252153818,11.09490884,32.61895415,-17.36278988,41.96149186,27.91992969,45.72732127,21.53938484,9.617903997,7.766133883,5.770827942,21.77906672,8.147908101,22.33282213,0.497006336
34,32.88509147,8.999907647,20.00965011,-4.709619432,-1.283742541,10.65987166,31.98004308,-17.29038326,42.40917402,28.47539214,41.83320391,21.68982433,8.740682378,7.669241726,8.030888651,21.18586976,8.470881442,21.88482758,0.497425395
35,32.95449467,9.430891966,19.89531878,-4.216410261,-1.253201319,10.96895373,33.05347104,-17.2219403,41.91841327,27.34753353,45.85565511,21.64769014,8.779220354,7.365474772,6.198810541,21.29222557,7.630682961,21.37591621,0.496940535
36,33.05372323,9.231478897,20.16162801,-4.035080014,-1.18147517,10.54273901,32.64399562,-16.91524264,42.50230086,27.67599081,46.28310814,22.427464,9.245071318,7.00859777,5.419391233,20.56132291,7.776334459,21.29557122,0.496977503
37,32.45801189,9.398125423,21.07500474,-3.638661957,-0.975349563,10.69462639,32.76156875,-16.46482457,43.02388294,27.32925746,48.19981287,21.9171908,8.779703439,7.131784511,5.035461773,20.63641505,7.848370566,21.68342938,0.496580214
38,32.24606547,9.624148179,21.47693517,-3.486441353,-0.817300758,10.14272245,32.89581697,-16.3206231,43.30359105,27.08230063,47.16017466,21.46029185,9.406422578,6.998575179,5.121278616,20.75726278,7.512412163,21.87029721,0.496846301
39,31.98080198,9.758949723,21.66243925,-3.491128053,-0.831215294,10.06512788,32.0632359,-16.19195851,44.14859136,27.24156805,45.02984941,21.8422136,9.89507782,7.611465291,6.668729416,21.10507618,7.852865123,21.62955098,0.496705169
40,32.29801054,9.618816504,21.1509471,-3.550428866,-1.103941517,9.361738345,32.45755534,-16.10545458,43.55942529,27.77262699,44.75223216,21.50112899,10.64160698,7.120524668,5.937152999,20.81461269,8.357035125,21.02716697,0.497189057
41,32.29467382,9.629161674,20.74203468,-3.711600699,-1.20723544,9.310653523,32.32102964,-16.50530856,43.52419742,27.97854992,43.60085145,20.84004746,10.62058745,7.238698,6.457177363,21.36176619,8.435843475,20.77253336,0.497154818
42,32.45970174,9.62602769,20.44156461,-3.889499462,-1.044246142,9.206373259,31.78989941,-16.19383908,43.48263291,28.50273981,41.65352301,20.56005374,9.726579342,6.607517004,6.976535687,20.70420902,7.791451019,21.19899825,0.497384199
43,32.75739378,9.427413513,20.37714624,-4.217069515,-1.219180624,9.157389973,32.14345645,-15.79247017,42.67479881,28.92561823,44.01230269,20.05160875,9.905826119,6.534384361,5.816164542,21.03131165,7.836928789,20.91498372,0.497790583
44,32.50269911,9.431405344,20.62188736,-4.087210715,-1.063322406,9.220487094,30.07676353,-15.0274399,44.50459217,29.53187231,39.32338072,20.62368494,9.69519084,6.423332477,8.693891358,20.69599211,7.552012583,21.26464868,0.497478621
45,32.87533393,9.486666285,20.92730034,-3.94939921,-0.974170087,8.842963505,30.31229798,-15.04812823,44.12778079,28.37466966,39.81432878,20.68824806,9.394827109,7.290321334,8.452421903,21.05500677,7.574079462,21.45318548,0.497840223
46,32.52183823,9.393886837,19.12809302,-4.007690977,-0.599150926,9.499018959,31.22186669,-16.17585025,43.76350106,26.83643031,41.05244758,19.62266583,11.04605159,8.035599906,6.8378582,22.52241139,7.322000522,21.41664272,0.496957451
47,32.83370915,9.530184676,20.15298208,-3.874917225,-0.339519309,8.6920931,30.52717815,-15.80762248,43.94140144,25.98722278,38.07707486,19.22972983,11.23770325,6.89466297,7.708003831,21.30009471,7.188541613,21.14906757,0.497352447
48,33.14250679,9.867550803,20.88775809,-3.786521954,-0.443548389,9.773908093,29.83795404,-14.98845977,44.51123885,27.91715568,41.6882836,20.09132488,8.983860508,7.090319173,7.246530878,21.10331111,5.665163972,20.89607521,0.497122817
49,32.40983188,8.7778132,19.23149032,-4.217926773,-0.378751497,8.592438946,30.53189325,-15.70638191,43.5302139,26.62256406,36.4609145,18.34119398,11.7550818,6.670300588,7.974401204,21.11842806,6.049996719,21.34482975,0.4975954
50,32.63420163,9.08556876,18.70178345,-4.127256713,-0.702875098,9.339115714,31.65090157,-15.22712602,42.10073047,27.50388084,38.66945615,17.85427322,10.46431469,6.339303487,7.329283095,20.93029274,5.593168705,20.72167403,0.497223492
51,32.6497878,9.099946201,18.96160401,-4.358522299,-1.004168977,8.837658143,32.08302576,-14.62000144,41.39116617,28.90850915,40.02561293,17.23025819,9.412397053,6.894415523,7.28900276,22.13977439,5.919537098,20.52956488,0.497419553
52,33.33877533,9.177220022,18.33624275,-4.72778518,-1.468492602,10.19960351,32.97199577,-13.84996117,40.03275085,28.51445781,39.48647486,17.42424118,9.684894528,7.158986269,7.961799474,21.95552406,5.716215302,20.75210815,0.496907402
53,32.48831809,9.116111894,18.07092533,-4.437134786,-1.287878938,9.4693963,34.00406904,-13.23267373,39.37281224,27.78578853,41.62487507,18.48955273,8.582748402,7.118988323,6.668226528,20.88391919,6.393727767,21.0579005,0.496639331
54,32.57365981,9.125223723,16.89764,-4.547435115,-1.354522702,10.14286846,35.80594386,-13.10009641,37.02670327,26.57638729,40.41970298,17.71657322,8.942058509,6.698580372,6.884419188,20.72672581,6.329847485,21.08469662,0.496490667
55,32.34877511,8.701905969,16.33613321,-4.454808562,-1.306876001,9.649221809,37.11311795,-12.55496224,36.40008587,27.13811227,37.59685843,17.93991094,10.83612407,6.503739322,8.029695394,20.74483811,6.169073917,21.17292275,0.4966258
56,31.83813927,8.969868302,16.69013779,-4.868959446,-1.005440964,8.938042773,37.61248102,-11.12732985,36.16621955,27.99723628,40.1769001,18.88337188,11.13470653,5.870353791,6.298267813,19.96884659,5.876395469,22.01091793,0.496352358
57,31.5927276,7.520321504,15.09693285,-5.044214227,-1.224101505,9.065560901,39.78281898,-11.25034037,32.48800405,28.20007361,42.68614525,15.54867476,10.73255272,6.849587312,4.322310348,22.04216401,5.871814921,22.05135283,0.495855473
58,31.58375916,6.533865672,12.99217491,-5.092055055,-1.119979407,8.895838194,37.90420872,-10.96726958,31.45364227,27.67211821,37.33237924,14.3426474,5.534286729,6.504537301,9.269954929,21.27887378,6.622113372,23.01027217,0.495223403
59,30.33559134,5.997842998,13.0061661,-4.703307611,-0.819201964,6.330700285,35.85972956,-8.84651891,29.324616,25.85844235,30.91655196,11.70826511,2.801649365,6.989299194,12.76818797,21.68098348,6.377680389,23.87370004,0.49599723
60,31.52116419,4.358078468,12.06682348,-4.77891764,-1.040420528,6.371713393,34.9648335,-7.186987607,26.49918241,23.83641805,25.93149951,11.52989557,3.582817694,7.581845722,14.59486929,20.47340943,7.036285519,25.05848331,0.495105867
61,31.8691083,3.414641137,11.88334711,-4.333951353,-0.905835623,5.185625277,30.01609939,-5.324692231,24.50947533,22.42050917,16.00651265,9.026333109,5.168576022,7.917857831,17.39751218,21.34528248,8.063967618,24.07425561,0.495383132
62,31.83868278,2.584833183,10.0706705,-4.445597274,-0.636349214,4.569012491,26.14786502,-3.675676008,22.48557651,21.12840297,9.057116029,7.318223646,5.113435013,8.951775211,21.75650122,21.82041951,8.09173546,23.92867472,0.495488683
63,30.94241972,2.156702459,10.26713792,-4.471944423,-0.630602398,3.713808869,20.32600652,-2.474500299,22.1860842,21.11189153,3.699357479,4.631977446,6.947578515,10.12609417,26.23451418,23.32502215,8.384688005,23.5914641,0.495323616
64,30.51991674,2.309011281,10.09153373,-4.255826078,-0.502791818,3.379010582,23.41135748,0.865076235,21.40761747,20.38035694,11.81214221,3.468617057,6.715348204,9.772622017,22.17192244,23.24197494,7.315068711,22.6155544,0.495327212
65,31.58627127,0.668931474,9.477158196,-4.772795211,-0.733713197,3.950720811,29.24944395,3.536413254,15.64091384,22.07627013,17.37266944,0.191809005,9.220678024,8.751824967,18.66823023,22.47534288,8.429436424,24.83386066,0.494739016
66,30.32093953,-0.49438508,8.986383823,-5.035786736,-0.442509041,3.150966617,31.15352911,6.683373801,14.10701074,21.77343398,20.16599632,-0.065014675,9.982612735,9.141837348,17.64287487,20.74893902,8.7202005,23.77460597,0.495489695
67,30.8683982,0.41113983,9.595939578,-4.59825623,-0.739759774,4.861990881,33.90628364,8.543658453,11.36176935,21.63751644,23.01839234,-2.075860776,11.31741891,9.613869442,16.8082242,22.04399789,7.631144518,23.30847826,0.494819693
68,30.0660205,0.203145435,9.323335645,-4.228856228,-0.604210548,5.267401072,36.85354799,11.19462197,8.788586189,22.19709367,24.27361325,-3.05587265,11.26494076,8.543601349,15.70150138,22.76788982,7.848022502,24.15438139,0.493907438
