,neck,neck,neck,trunk,trunk,trunk,upperarm,upperarm,upperarm,upperarm,lower arm,lower arm,wrist,wrist,wrist,wrist,knee,knee,leg_support
,flexion,bending,twisting,flexion,bending,twisting,left_flexion,right_flexion,left_abduction,right_abduction,left_flexion,right_flexion,left_flexion,right_flexion,left_twisting,right_twisting,left_flexion,right_flexion,ratio
frame,,,,,,,,,,,,,,,,,,,
0,32.017018155187415,-2.511094670290518,9.301357476356543,24.532897197388245,-6.4904715270660915,6.490916473756288,35.28856188160093,29.3959444201532,27.089606369299688,42.46613358892142,9.175335732833801,9.155855863905742,18.476800584449652,7.656719193431149,12.748248820718779,27.0027688212554,160.48656233486702,157.2606749912586,0.5330245858098807
1,32.66073006665235,-2.292210732632114,9.088326672489165,24.1202941286987,-6.316696017199959,6.420421253390253,34.68303563112558,27.541598325506413,27.13057334678149,42.533568731276716,9.477669033155195,8.341654590975025,13.839727822457691,8.687493774615868,11.204528482458493,27.934049456881652,160.02654380623144,156.87628823815152,0.5322126726588944
2,32.22186062584554,-1.552660645345199,8.908878585590356,24.558063785110903,-6.052426733288925,6.262526939432386,34.29063751837862,27.55900874683364,27.666871922275845,42.792942915149666,7.437423108471975,8.221110130887595,19.689052002519283,8.679210403389991,7.936550204229107,28.28221443650648,159.0009546303575,155.55650051314154,0.5351813236636112
3,32.61089149287534,-2.97383936698796,9.668747401283753,25.030027824230043,-5.42024364903412,5.246219722949525,30.846475259697755,26.90245407720154,29.507840331292584,42.66318767004114,0.7358319149548862,6.935909430193348,21.1502998208589,8.482325388787531,14.067648042605583,28.115790432214155,159.47893092435905,156.088355624561,0.5318507744775631
4,32.91210074753889,-1.8580370745622048,8.790184678759196,24.63370879830234,-5.2434241254512415,5.419447896377881,30.921083446592434,26.98925506155038,29.853889682457435,43.248500380479356,2.7633919528022233,7.929676608311539,25.65786896250632,8.644793679116253,9.630237764436266,28.206839192253284,159.71170006595824,156.87130681832835,0.5278625036321158
5,33.05128279362431,-1.5794405239658005,8.209157678989074,24.49093846642665,-5.5691615835296915,5.54459049787568,29.574654960285912,27.201481311061116,30.69790017143187,43.78688854043676,2.1207640497375166,8.609766144981705,18.802744697250887,8.961180021801159,14.077499719347244,28.259053223760233,158.9383862641303,155.5679362268942,0.5347382195442041
6,32.72226457689605,-0.1315098762798783,7.349515669966427,24.259095906755597,-5.076022534314191,5.27460569041114,31.486073789231384,27.452408640462977,30.03323192076965,43.66498992447538,1.2925543436609104,8.863602339537195,21.200109705830023,8.552872976218168,10.508241630526577,27.636771670815065,159.6445863370873,156.9287019811391,0.5312211893632565
7,31.78256308249526,2.874475474075453,9.20007321290985,25.581131767141734,-5.464690911009512,6.715093664363377,39.963896899219066,27.697249591240535,27.637886055923232,45.89296215473547,1.6069942056633693,8.464463876778979,14.406774926015018,8.597362911104014,12.008474970303034,28.39330605438056,161.750971256626,157.13977948540435,0.5484231828594833
8,33.52622771517527,0.12903770893173316,6.978802663446048,25.36395177771096,-4.4375211456960955,5.162548648804379,32.44396885004225,27.743327446418917,30.50410737862515,43.682786539835774,1.9214340676658281,8.52944509205264,27.679426119679558,8.655391412248015,9.234311578223362,27.75237405820296,159.1129537603846,156.90633083953625,0.5342143162313776
9,35.073447416764495,1.6368100757619146,6.82812548136442,25.649211369941778,-4.4212006799863985,5.915826550558521,35.35395566823226,28.995077077948125,29.02688756904979,43.580366645394065,2.235873929668287,8.176092672049592,31.936506720837215,10.136900733446968,0.9769015768149032,28.896764824809665,156.7094299798056,155.21290229473823,0.5200054496032719
10,35.58638816391621,1.3819853737436034,6.4009598221711,25.341350837415657,-4.290863123964456,5.529224517911418,33.46098818659853,27.607037932424035,29.930352202087363,43.94870942960509,3.422942959352355,8.398179489619665,24.339824469979032,9.750950823662663,5.748112302005978,28.623790939163342,156.3757598459654,156.30667396576177,0.5094329177475662
11,34.74153926057642,1.91788195553724,6.243913395374788,26.85486769155912,-3.4539880888754055,5.1990343733977396,36.121364981740655,28.686593226473676,29.26788535020505,43.974764440037035,2.51243319250473,7.168774440656605,20.746022539381602,10.17349877191061,8.382819135286482,28.9111882841121,155.7001578867474,155.69098148068096,0.5067522719537516
12,34.52946027407671,1.2364491206401311,5.273475473136036,27.44301840045762,-3.314274470700468,4.942819854325557,36.140392685475675,28.132782643914098,29.345620579060196,44.72383053688583,0.8893921511040332,6.280422537748663,23.445975409692835,10.230440462253195,6.356051681807173,28.94110801300134,155.94154065315132,156.3077573493628,0.505293176688258
13,32.59929590483617,3.2964205451118147,7.914358315403757,28.040149608109576,-3.8973337481492933,5.3635846848999735,37.24828771110322,26.17386596623365,29.758003704475,47.20372500705378,11.906281187640388,4.412420114463686,13.68174479842152,8.219450721893237,14.550514043664961,29.456160705609832,157.444455633763,157.38247307193978,0.5112755411622523
14,31.564447065903323,3.185925288505018,7.632634405539598,28.24020651853372,-3.6954795053418366,5.25297173756613,37.726966193311014,26.33324096589611,29.956070492111024,47.73749632070516,11.91006695199576,4.925838196288325,13.113411216772544,8.686924197108818,14.779808461453065,29.575159693755324,156.93515010366485,157.4425033730802,0.5061611808992348
15,32.28834858634369,0.18649286792140174,4.755141566886517,29.006690710990345,-2.3960382663080964,4.512135267799155,33.47708943316759,26.661062376915567,30.955625454525574,45.79747497041146,8.040591715432665,3.917154470622151,22.85092841152617,9.770302659346763,14.442546088982269,29.25779405849653,154.75879082678514,157.02100755155362,0.5015500888088581
16,30.912455576996464,2.3828923834434335,6.741542587882099,29.72788147598834,-3.148410722945087,4.381798500347113,35.22265364407039,26.17127366067716,31.831616417127364,48.00754593434843,4.171116478869571,3.3370439738771154,12.442044554829318,7.55811230151156,16.89837690312053,28.663155244695474,156.17705176661025,157.35855954388293,0.4969389967184814
17,31.852280344489785,-0.10337653551893311,4.771802872328963,28.94940210664547,-2.0730398955656,3.829495212663902,30.601896756541052,25.145136973103703,32.64423469187477,46.00080061685438,0.30164124230647715,1.5220947211816878,21.50090132624059,8.038125807826908,14.624707815528183,29.440693850456398,156.42394658201522,158.39974106106774,0.489467878760094
18,32.92257741451064,-0.29256222737545556,4.705643448124721,28.908282195472232,-2.03611779830932,3.401283207160066,30.336298036995515,25.002332720203924,32.800807566882966,45.24048742488836,-3.567833994256617,1.3597154223786845,22.131394217373504,8.594612312154005,12.570621764457108,29.6569867088066,156.26794728726875,157.9277858822321,0.4899184950526612
19,31.769346851020828,-0.06997011276948228,4.910625022082701,29.800663951218652,-2.585507728923247,2.966877801916866,31.11350766455614,24.99007024573028,32.46951344671032,44.944719527368335,-1.491033475169857,0.41261751479038367,15.796661783310777,8.330413684519907,14.58265864209681,29.32451253915778,155.51581448172803,157.69337925571048,0.48673892980185185
20,32.07095964255636,-0.22271355504315693,4.890337590303526,30.360123104933997,-2.5455373570620026,2.7680980025236934,31.672751376422028,25.409814172717148,32.53276708986847,45.09408601282186,-0.5864289696741594,0.31938174008793396,18.054197732529623,8.009912440852636,14.854897767496794,29.488738068872607,155.1295865188946,157.58304317747306,0.4841824389700689
