,neck,neck,neck,trunk,trunk,trunk,upperarm,upperarm,upperarm,upperarm,lower arm,lower arm,wrist,wrist,wrist,wrist,knee,knee,leg_support
,flexion,bending,twisting,flexion,bending,twisting,left_flexion,right_flexion,left_abduction,right_abduction,left_flexion,right_flexion,left_flexion,right_flexion,left_twisting,right_twisting,left_flexion,right_flexion,ratio
frame,,,,,,,,,,,,,,,,,,,
1,22.673289520613366,-4.111002410803479,8.477842013863073,9.049141502743634,0.7443370168789443,5.205900775734802,0.5784883206833342,2.778905089795458,21.927954427343792,13.360576381482417,60.561989869138074,35.17628103174687,1.8418492157756154,6.2934866335738135,6.83843101582832,18.844748866834692,24.302298518441184,19.778781753986983,0.49487462915171915
2,24.421755743996798,-2.3435431758146024,5.857163309914553,8.479493354592645,1.2500829309054353,5.191771145897971,3.288288172986938,2.04522211860278,20.086069182465465,11.692773259342005,62.91480576855932,38.74610376507036,4.885868332886792,4.831012405602348,2.6029971851482614,15.15098244647865,26.16510123394887,20.95569634851812,0.4952674965434659
3,24.21522772187231,-2.7378722173859984,6.671765695721815,9.12064424809079,0.8741038493025997,4.894579608899505,-1.4019730625727647,-0.27381866721431436,21.58303726846134,12.284687853758811,59.6297436404804,33.06616439511674,2.0077821042312536,6.116035956403969,4.475046690337063,19.575160211908454,25.519069214487402,20.340481407784313,0.4958369594768964
4,24.728343949591846,-2.8030112454714526,7.948362180291284,9.720301136314081,1.242313405315059,5.058901130957633,1.6980866377151926,0.18927238442202565,20.83242995762683,12.981478343966387,56.34468151240148,32.72474697638809,4.251881894374109,5.475420833282678,6.3470961955258645,18.163606684522584,25.47821877771073,20.794280380340222,0.49564510526026906
5,26.479687204527053,-3.0712010877153375,6.097834877569128,8.255947010221957,1.343738379252727,5.407915878466236,1.1859941012606043,-1.171521632674711,21.149407815382602,12.567512797119662,58.51054655605063,33.09958225941902,4.578973999030725,4.515796344664704,5.921587743025725,17.262618113221734,24.87934832577234,20.153969548974626,0.4957255516567664
6,27.092959459251574,-4.2136918968914046,7.2514439442544365,7.915614059378714,1.159862518567266,5.886089499410414,-0.27697931636777184,0.8026200078378452,21.919754498423288,11.240062197295217,56.058434020792305,36.82441997316985,3.0491473886318707,5.172054075643876,8.78046544564549,16.746278566161457,24.650744741541306,20.67033369570198,0.4953067217917673
7,28.169956779372356,-3.1424230942932496,5.2604132106047095,7.443195835173698,0.9724783427475217,5.298549272742993,0.026182249383595035,1.1490995705280085,20.182109935128295,10.83098499983231,54.466115766830995,34.050566425179056,5.037644340555,4.64720473664836,8.394926191057749,17.16098136578571,25.52816730371518,20.452458638216225,0.49657551309707537
8,29.17834746499763,-2.687523786991491,6.152710853780922,6.664665334408411,1.1862692725282216,4.642828078186847,1.2199115881844023,0.9634687041088768,19.081643517529983,13.309669980288035,58.43446310902209,27.664888785953323,6.879996878314412,4.659757472674578,5.236470399031788,16.146549241752787,24.488111536923505,19.54880409307099,0.4968396673893226
9,30.115760633348856,-4.177259317808179,7.519727184159303,6.011564414687856,0.9620543534402088,5.322874387321788,-1.7013127621263493,4.122714867868041,20.550999662262214,9.911033870998395,57.700614877029096,33.86779707376118,3.827806298035193,5.133100998905851,7.446245489888781,13.985923918798377,23.538989620688216,18.505289945808343,0.496639266291314
10,30.31197571349027,-2.737262721820329,4.707275274924643,5.300953259940451,1.0853311161009458,4.5877505427838585,1.598756486078969,4.797163011587514,17.593416971387782,9.872919567053671,62.60048379260536,34.24519989239269,6.621535257544598,6.752419848075947,3.764186309012061,12.79842152652379,21.867305554175676,16.83819484020446,0.49711431847172377
11,30.15651533533206,-2.96894798880642,4.573664934762183,6.306951672640829,0.6933505662931339,3.78712224901916,2.087755311098249,5.5985090347147235,16.828644179575832,13.736784307805536,64.17090587890871,29.01005434492008,6.302872984874181,7.604186058123306,2.8659732918509633,13.431279514500062,22.11130048577405,16.980654313769424,0.49722293179663235
12,29.15886527376854,-2.4028135065491085,3.740057620881537,7.57342035118425,0.6186202197591797,3.7898120603137886,1.1777068383771336,4.748751406826273,16.22921387704278,13.427455176571684,62.74998452972537,22.891526228442316,6.704218522305177,7.551990690268947,3.811032101145841,17.240647774634432,21.467090165534373,16.735474583305432,0.4969627286909656
13,28.88105705905498,-1.3975186837228222,2.9395329919131554,9.094383516267964,0.7796317539757212,2.9278145807206784,2.075499373639829,2.573009975771342,14.966749164230649,18.0473428884971,61.955106308896546,18.484604251627566,7.418377272371375,4.837722644742108,3.2461615392916343,20.385925289840834,22.539232869297418,17.226622286171853,0.4970913161232965
14,27.49429147151939,-2.830659223641149,5.01389657904768,10.601627215355673,-0.06540085959636599,3.613031003630674,0.9509092329832782,9.359007189559065,18.135591859802318,20.144187903865927,56.50953621513611,14.077682274812815,4.19413891199352,5.082302433563733,8.158037078684998,21.27451927052769,23.255738909618906,18.58544933230404,0.49671053182671415
15,28.344488764714626,-4.263799763559476,5.619544631631111,12.392275100888936,-0.5347572990780947,2.9753423232429816,-0.1736809076732726,7.983731827045304,16.25754277530062,21.50703012325114,59.27506884334329,10.706294085501952,5.550630104857899,8.396443902611326,5.912376999598443,20.103078593448345,24.01920038158058,18.85626532951366,0.4965608166065553
16,28.435990815266223,-3.1733223692723556,4.837822926837958,14.41807119398473,-0.22744756372748043,2.8511825729834186,3.4105956175541365,10.697487061378766,14.912844178185722,21.473343029369886,62.042332497449706,10.963900188980944,7.255606697015604,8.882391216368173,3.1261912091316404,17.99544531210747,28.191342341394957,20.54192616564017,0.498153589177859
17,30.56364672244905,-3.50739725529435,4.531878325326983,13.779199349676965,-0.8569653837327044,4.808774533327761,6.605287130945186,15.97884132133585,14.456188266273443,21.29845507000718,64.26706490406372,17.23705262168339,8.926556042690402,11.025508790729752,1.1524055032971816,12.548730760457659,38.904659549238,25.86882141583881,0.50766569709599
18,28.430620867685548,-5.36970796632464,6.442692256506443,16.719480609131637,-1.4864832037379283,3.802688103260015,5.768471917289574,24.546084942446853,15.874585157162073,26.689728226195193,59.93806875406702,27.11001346319143,8.211486631386578,10.82190125724668,3.245942660501335,11.10921233022178,49.61797675708104,30.475773383828223,0.508089729058233
19,27.616679426803344,-5.259148170552393,7.370780343784981,19.659761868586312,-2.116001023743152,2.488506235195824,8.516866968941173,33.11332856355786,15.266545651176727,32.08100138238321,61.644746547528484,36.98297430469947,10.608205632443948,11.708658682225447,0.7431773561549804,10.15748520248652,53.21079741061935,35.17696184072158,0.5094756458265264
20,24.917060714321593,-7.453179568966263,9.111241603602718,22.386246921417516,-2.1901310788283155,3.440352291575843,9.206677374106832,34.61200727017632,17.351741445037163,33.44154899893138,58.46138459904407,36.22655107160635,10.203462066915549,12.941234662636495,3.5189394613388814,13.022108958356512,50.990738264227375,37.188676378854524,0.5069979624750901
21,25.32621946606784,-7.8385654746867175,10.463074154439298,25.112731974248717,-1.2981057594140566,3.559375555033537,12.934964445684344,32.98484221271579,16.28442173784748,32.54302349498904,59.840373399431115,34.098071230703056,11.326852044766284,16.318797590817418,2.4865115363504486,13.755460007040803,47.79575991635019,38.652084410259235,0.5028748069006818
